,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
49406,IL,20994,"Elgin, IL Metropolitan Division",39-0000,major,6350,6.8,25.203,0.7,13.51,28090,2.6,8.97,9.49,11.35,14.58,23.56,18650,19730,23610,30320,49010,2017
49420,IL,20994,"Elgin, IL Metropolitan Division",41-0000,major,23200,3.9,92.141,0.9,18.96,39440,3.3,8.9,9.71,12.61,21.18,34.99,18510,20200,26230,44050,72770,2017
49438,IL,20994,"Elgin, IL Metropolitan Division",43-0000,major,36590,2.3,145.307,0.94,18.05,37540,0.9,10.18,12.76,16.75,21.97,28.46,21170,26550,34830,45690,59200,2017
49482,IL,20994,"Elgin, IL Metropolitan Division",45-0000,major,310,11.5,1.212,0.37,15.4,32020,4.2,10.35,12.6,14.33,17.12,22.27,21530,26210,29810,35620,46310,2017
49485,IL,20994,"Elgin, IL Metropolitan Division",47-0000,major,9800,5.3,38.919,0.97,31.33,65160,2.3,14.87,19.75,31.63,42.8,48.08,30930,41090,65780,89010,100000,2017
49501,IL,20994,"Elgin, IL Metropolitan Division",49-0000,major,10080,4.3,40.027,1.03,25.11,52230,2.1,12.49,16.91,23.41,31.21,40.6,25970,35170,48680,64910,84450,2017
49526,IL,20994,"Elgin, IL Metropolitan Division",51-0000,major,26820,9.5,106.485,1.68,17.99,37420,1.4,10.02,12.64,16.73,22.2,28.22,20850,26290,34800,46170,58690,2017
49583,IL,20994,"Elgin, IL Metropolitan Division",53-0000,major,24430,8.6,97.011,1.39,16.17,33640,6.7,9.13,9.91,12.63,18.73,24.76,18980,20600,26280,38950,51510,2017
49598,IL,28100,"Kankakee, IL",11-0000,major,2300,7.9,52.334,1.02,43.27,90010,3.5,17.73,26.56,37.97,52.41,72.78,36870,55240,78990,109020,151380,2017
49613,IL,28100,"Kankakee, IL",13-0000,major,1280,8.7,29.159,0.56,29.53,61430,3.8,13.35,18.55,25.6,36.12,49.81,27760,38580,53240,75120,103600,2017
49626,IL,28100,"Kankakee, IL",15-0000,major,390,10.6,8.754,0.29,30.67,63800,4.9,15.03,19.77,27.76,39.21,50.57,31260,41120,57750,81550,105190,2017
49632,IL,28100,"Kankakee, IL",17-0000,major,410,8.3,9.388,0.53,34.14,71020,4.7,21.73,26.26,30.62,42.35,52.05,45200,54630,63680,88090,108270,2017
49637,IL,28100,"Kankakee, IL",19-0000,major,360,7.9,8.095,1,29.21,60760,6.6,16.12,18.39,29.99,36.17,41.89,33520,38250,62390,75240,87130,2017
49639,IL,28100,"Kankakee, IL",21-0000,major,910,6.3,20.625,1.4,22.78,47390,8.3,11.24,14.37,20.98,29.03,37.2,23380,29880,43640,60390,77380,2017
49647,IL,28100,"Kankakee, IL",23-0000,major,120,6.3,2.663,0.35,34.29,71320,7.5,15.18,17.46,26.24,36.56,84.42,31560,36330,54580,76040,175600,2017
49649,IL,28100,"Kankakee, IL",25-0000,major,2890,4,65.621,1.07,21.94,45630,3.9,10.7,13.77,20.86,28.06,35.71,22250,28630,43390,58370,74270,2017
49662,IL,28100,"Kankakee, IL",27-0000,major,370,13.2,8.388,0.62,18.29,38040,5.2,9.48,11.98,16.58,22.28,29.24,19710,24910,34480,46340,60810,2017
49666,IL,28100,"Kankakee, IL",29-0000,major,4320,5.1,98.116,1.64,35.2,73230,5.5,15.59,21.08,28.56,38.95,52.82,32440,43850,59410,81010,109870,2017
49685,IL,28100,"Kankakee, IL",31-0000,major,1660,10.8,37.76,1.31,14.17,29470,3.3,9.93,10.87,12.63,16.23,19.65,20660,22610,26260,33750,40880,2017
49691,IL,28100,"Kankakee, IL",33-0000,major,1230,7,27.984,1.17,21.96,45680,8.4,10.35,12.08,17.25,31.21,38.6,21520,25130,35870,64930,80290,2017
49698,IL,28100,"Kankakee, IL",35-0000,major,3910,6.5,88.935,0.96,10.69,22230,1.5,8.76,9.06,9.59,11.32,13.85,18220,18850,19960,23550,28800,2017
49713,IL,28100,"Kankakee, IL",37-0000,major,1120,5.9,25.398,0.82,14.51,30190,4.3,9.21,10.32,13,17.01,23.55,19160,21460,27050,35370,48980,2017
49717,IL,28100,"Kankakee, IL",39-0000,major,710,16.6,16.237,0.45,13.08,27210,3.5,8.97,9.56,11.16,13.95,19.69,18670,19890,23210,29010,40960,2017
49724,IL,28100,"Kankakee, IL",41-0000,major,4310,5.9,97.875,0.96,14.98,31150,4.6,8.77,9.23,11.14,17.58,26.93,18240,19200,23170,36560,56010,2017
49735,IL,28100,"Kankakee, IL",43-0000,major,6170,3.7,140.221,0.91,16.18,33660,2.1,9.46,11.11,14.48,19.18,25.4,19670,23100,30130,39900,52830,2017
49761,IL,28100,"Kankakee, IL",45-0000,major,300,23,6.836,2.07,14.26,29650,10.9,10.24,11.03,12.4,16.53,21.57,21290,22940,25790,34390,44860,2017
49764,IL,28100,"Kankakee, IL",47-0000,major,1080,7.2,24.434,0.61,27.62,57440,4.7,10.46,17.17,26.9,37.11,46.68,21750,35710,55950,77200,97090,2017
49776,IL,28100,"Kankakee, IL",49-0000,major,2150,7.3,48.857,1.26,24,49920,4.2,12.47,16.98,23.13,30.41,36.88,25930,35320,48110,63250,76700,2017
49788,IL,28100,"Kankakee, IL",51-0000,major,3860,6.4,87.637,1.38,19.76,41100,8.8,10.2,11.94,17.02,26.76,34.18,21220,24830,35400,55660,71090,2017
49803,IL,28100,"Kankakee, IL",53-0000,major,**,**,**,**,16.18,33660,3.1,9.39,11.22,14.53,19.33,25.38,19530,23340,30230,40210,52780,2017
49816,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",11-0000,major,33030,5.2,81.207,1.59,59.19,123120,1.8,22.76,34.46,51.57,73.72,#,47330,71670,107260,153340,#,2017
49845,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",13-0000,major,23170,5.9,56.958,1.09,39.77,82730,2.5,17.32,24.52,33.71,45.81,62.6,36020,51000,70110,95290,130200,2017
49871,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",15-0000,major,14190,19.8,34.889,1.17,43.54,90560,1.8,20.56,30.71,42.74,54.78,65.03,42760,63870,88900,113950,135260,2017
49888,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",17-0000,major,7560,8.2,18.579,1.05,39.44,82030,2.6,21.47,28.15,37.48,48.4,59.65,44660,58560,77950,100660,124060,2017
49912,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",19-0000,major,2770,8.3,6.808,0.85,39.24,81620,5.5,17.27,24.51,34.29,51.19,69.75,35920,50980,71310,106470,145080,2017
49926,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",21-0000,major,4280,12.4,10.528,0.72,24.01,49940,2.9,11.51,15.19,21.13,30.54,40.42,23940,31590,43950,63520,84070,2017
49942,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",23-0000,major,1650,7.2,4.062,0.53,52.6,109400,5.8,20.53,28.22,41.66,63.08,#,42700,58690,86650,131210,#,2017
49945,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",25-0000,major,26630,5.6,65.482,1.07,26.47,55060,2.8,10.94,14.84,23.47,34.55,46.95,22750,30870,48810,71870,97660,2017
49977,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",27-0000,major,4240,6.9,10.43,0.77,25.27,52560,4.3,9.32,14.24,23.05,32.02,45.06,19390,29630,47950,66610,93720,2017
49997,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",29-0000,major,21000,4.4,51.639,0.87,37.71,78430,2.9,14.25,20.81,31.66,44.61,61.82,29650,43280,65860,92780,128580,2017
50043,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",31-0000,major,8450,6.1,20.769,0.72,15.76,32780,2,10.42,12.15,14.42,18.07,23.07,21680,25270,29990,37580,47980,2017
50059,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",33-0000,major,5510,4.4,13.538,0.57,26.99,56130,3.5,10.61,14.74,23.66,38,47.3,22060,30660,49220,79040,98390,2017
50076,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",35-0000,major,33130,2.2,81.456,0.88,11.18,23260,1.5,8.63,9.04,9.73,11.99,15.26,17940,18800,20240,24940,31750,2017
50093,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",37-0000,major,14430,4.4,35.487,1.14,14.42,30000,1.8,9.39,10.56,13.14,16.46,21.53,19530,21960,27330,34230,44780,2017
50101,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",39-0000,major,11650,4.5,28.641,0.79,13.71,28510,2.8,8.83,9.39,11.19,14.5,23.1,18360,19540,23270,30170,48050,2017
50138,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",43-0000,major,57950,3.6,142.487,0.92,18.91,39340,0.8,10.3,13.34,17.6,23.22,29.2,21430,27750,36600,48300,60740,2017
50183,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",45-0000,major,180,25.1,0.44,0.13,14.97,31130,6.9,9.44,10.66,12.83,18.01,23.58,19630,22160,26690,37470,49050,2017
50186,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",47-0000,major,10060,3.9,24.736,0.62,31.57,65670,2.7,14.56,19.63,30.25,42.6,48.65,30290,40830,62920,88610,101200,2017
50214,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",49-0000,major,13950,5.4,34.289,0.88,24.19,50310,1.3,12.22,16.45,23.1,30.31,38.04,25420,34220,48040,63050,79130,2017
50242,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",51-0000,major,31330,6,77.029,1.22,18.45,38380,1.2,10.17,12.44,16.38,22.4,29.93,21160,25870,34080,46590,62240,2017
50303,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",53-0000,major,34250,7.7,84.199,1.2,16.3,33900,2.8,9.94,11.94,14.25,18.88,25.23,20680,24840,29640,39270,52470,2017
50323,IL,37900,"Peoria, IL",11-0000,major,11720,3.7,68.691,1.34,54.14,112600,5.9,19.46,30.66,46.28,70.95,97.6,40470,63770,96260,147580,203000,2017
50347,IL,37900,"Peoria, IL",13-0000,major,8930,5.1,52.361,1,37.88,78800,4.1,17.88,25.25,34.91,47.03,61.1,37180,52520,72620,97830,127090,2017
50370,IL,37900,"Peoria, IL",15-0000,major,4340,4.6,25.455,0.85,42.83,89080,5.7,20.62,30.67,42.12,54.98,65.65,42880,63800,87610,114360,136560,2017
50383,IL,37900,"Peoria, IL",17-0000,major,6470,2.9,37.923,2.15,44.66,92890,3.6,25.31,33.9,44.4,55.38,64.92,52640,70510,92350,115190,135030,2017
50395,IL,37900,"Peoria, IL",19-0000,major,770,5,4.506,0.56,32.45,67510,3.8,15.79,20.78,29.5,37.63,57.47,32850,43220,61370,78270,119530,2017
50402,IL,37900,"Peoria, IL",21-0000,major,2530,12.1,14.852,1.01,19.96,41520,3,9.51,13.5,18.13,24.28,32.21,19780,28070,37710,50510,66990,2017
50416,IL,37900,"Peoria, IL",23-0000,major,970,7.8,5.668,0.74,45.41,94450,7.5,18.06,25.58,33.44,59.8,86.78,37560,53200,69550,124370,180500,2017
50419,IL,37900,"Peoria, IL",25-0000,major,10850,8.2,63.593,1.04,22.36,46500,5.9,9.53,13,19.62,27.24,38.22,19810,27040,40800,56670,79500,2017
50439,IL,37900,"Peoria, IL",27-0000,major,2020,9.1,11.849,0.88,19.94,41470,6,8.92,9.94,16.22,26.51,37.98,18560,20670,33750,55150,79000,2017
50456,IL,37900,"Peoria, IL",29-0000,major,12430,5.2,72.831,1.22,34.47,71700,3.7,13.44,20.13,27.71,36.09,57.6,27960,41870,57630,75060,119810,2017
50488,IL,37900,"Peoria, IL",31-0000,major,5240,4.4,30.699,1.06,14.8,30780,2.8,9.87,10.95,12.92,15.83,24.74,20530,22780,26870,32930,51450,2017
50503,IL,37900,"Peoria, IL",33-0000,major,2650,8,15.536,0.65,20.9,43480,7.6,9.26,11.84,17.43,27.67,38.8,19270,24630,36260,57550,80690,2017
50516,IL,37900,"Peoria, IL",35-0000,major,16020,2.9,93.886,1.01,10.59,22020,1.1,8.72,9.02,9.53,11.36,13.97,18140,18760,19820,23620,29070,2017
50533,IL,37900,"Peoria, IL",37-0000,major,5870,15.8,34.409,1.11,13.63,28350,4,9.12,9.94,12.33,15.08,21.36,18960,20670,25650,31370,44440,2017
50540,IL,37900,"Peoria, IL",39-0000,major,4320,8.8,25.29,0.7,12.56,26120,2.2,8.92,9.34,10.67,13.78,19.06,18560,19420,22190,28670,39650,2017
50554,IL,37900,"Peoria, IL",41-0000,major,16380,3.9,95.989,0.94,17.81,37050,3.5,8.81,9.43,12.06,21.03,33.99,18330,19620,25080,43730,70700,2017
50573,IL,37900,"Peoria, IL",43-0000,major,23930,2.3,140.255,0.91,16.92,35190,1.9,9.89,11.92,15.33,19.87,27.22,20580,24780,31880,41330,56610,2017
50613,IL,37900,"Peoria, IL",45-0000,major,150,38.6,0.873,0.26,17.49,36370,4.8,12.43,13.6,15.58,20.46,24.13,25860,28290,32410,42550,50200,2017
50616,IL,37900,"Peoria, IL",47-0000,major,5660,5.5,33.181,0.83,28.34,58940,2.3,14.39,19.91,28.63,35.94,41.9,29940,41410,59550,74750,87140,2017
50635,IL,37900,"Peoria, IL",49-0000,major,7920,5.1,46.427,1.2,23.96,49830,1.8,12.43,16.53,23.28,29.92,37.55,25850,34390,48430,62230,78100,2017
50659,IL,37900,"Peoria, IL",51-0000,major,10440,5.3,61.158,0.97,20.73,43120,1.9,11.51,15.23,19.93,25.36,30.62,23940,31670,41460,52740,63680,2017
50695,IL,37900,"Peoria, IL",53-0000,major,11020,4.4,64.568,0.92,16.63,34590,2.3,9.67,11.69,15.97,19.04,25.08,20120,24320,33230,39610,52170,2017
50711,IL,40420,"Rockford, IL",11-0000,major,7370,3.3,51.357,1.01,45.45,94530,1.8,16.41,26.58,39,55.73,78.79,34130,55290,81120,115910,163870,2017
50732,IL,40420,"Rockford, IL",13-0000,major,4760,4.2,33.18,0.63,28.34,58950,2.1,14.49,19.48,25.62,34.2,44.56,30130,40520,53300,71150,92670,2017
50754,IL,40420,"Rockford, IL",15-0000,major,1740,24.3,12.106,0.4,33.24,69150,3.3,12.36,23.05,32.99,43.23,50.07,25710,47940,68610,89920,104150,2017
50766,IL,40420,"Rockford, IL",17-0000,major,2300,10,16.055,0.91,35.62,74090,1.5,20.85,27.04,34.63,43.38,52.07,43370,56250,72030,90230,108310,2017
50780,IL,40420,"Rockford, IL",19-0000,major,520,9.7,3.635,0.45,32.21,66990,4.3,15.93,21.77,30.03,39.64,51.33,33140,45280,62470,82450,106760,2017
50785,IL,40420,"Rockford, IL",21-0000,major,1670,4.7,11.661,0.79,22.45,46700,6.2,10.8,14.12,18.47,28.94,39.63,22470,29370,38420,60200,82440,2017
50798,IL,40420,"Rockford, IL",23-0000,major,490,12.5,3.431,0.45,45.13,93870,10.1,16.27,23,37.98,57.58,87.86,33840,47840,79000,119760,182750,2017
50801,IL,40420,"Rockford, IL",25-0000,major,9240,7.6,64.391,1.05,26.91,55980,8.4,9.97,12.69,24.44,38.29,51.35,20740,26390,50840,79650,106810,2017
50818,IL,40420,"Rockford, IL",27-0000,major,1310,12.4,9.164,0.68,18.15,37750,5.5,9.07,10.97,15.8,21.11,29.81,18860,22810,32870,43900,62010,2017
50829,IL,40420,"Rockford, IL",29-0000,major,9940,3.4,69.274,1.16,37.93,78900,4,14.14,22.36,29.82,39.41,63.54,29420,46500,62030,81970,132160,2017
50862,IL,40420,"Rockford, IL",31-0000,major,5030,6.5,35.065,1.22,14.89,30970,2,10.21,11.49,13.87,17.38,21.07,21230,23900,28860,36150,43830,2017
50874,IL,40420,"Rockford, IL",33-0000,major,2310,6,16.08,0.67,21.86,45460,8.7,9.19,11.06,17.72,31.19,40,19110,23000,36860,64880,83200,2017
50885,IL,40420,"Rockford, IL",35-0000,major,13000,3.1,90.595,0.98,11.25,23400,1.7,8.75,9.1,9.89,11.96,15.25,18200,18930,20570,24880,31720,2017
50901,IL,40420,"Rockford, IL",37-0000,major,3380,8.8,23.552,0.76,13.52,28110,3,8.99,9.7,12.02,14.97,21.82,18690,20180,24990,31130,45370,2017
50909,IL,40420,"Rockford, IL",39-0000,major,3840,10.5,26.749,0.74,12.6,26220,4.1,8.89,9.47,10.86,12.34,18.21,18480,19690,22590,25660,37870,2017
50921,IL,40420,"Rockford, IL",41-0000,major,12840,4.2,89.483,0.88,17.21,35800,3.1,8.8,9.38,11.75,20.48,31.64,18300,19510,24440,42590,65810,2017
50936,IL,40420,"Rockford, IL",43-0000,major,21330,3,148.699,0.97,16.24,33770,1.5,9.68,11.64,14.85,19.18,24.81,20130,24200,30880,39890,51600,2017
50976,IL,40420,"Rockford, IL",47-0000,major,3930,6.3,27.363,0.68,27.33,56840,3.2,11.19,16.19,27,37.09,46.04,23280,33680,56160,77140,95750,2017
50989,IL,40420,"Rockford, IL",49-0000,major,5410,6.8,37.711,0.97,21.78,45310,2.6,10.96,14.92,20.57,27.58,34.37,22790,31030,42780,57360,71490,2017
51006,IL,40420,"Rockford, IL",51-0000,major,20150,5.6,140.436,2.22,19.01,39550,2.6,10.86,13.78,18.07,23.48,28.57,22600,28660,37590,48840,59420,2017
51049,IL,40420,"Rockford, IL",53-0000,major,12890,6.7,89.815,1.28,15.88,33020,2.1,9.48,11.02,14.35,19.19,24.51,19710,22910,29850,39900,50990,2017
51064,IL,44100,"Springfield, IL",11-0000,major,**,**,**,**,45.79,95240,2.3,16.87,25.89,39.99,58.56,77.97,35090,53860,83170,121810,162180,2017
51089,IL,44100,"Springfield, IL",13-0000,major,9620,3.9,90.145,1.72,32.1,66760,2.8,15.55,21.55,29.01,39.8,52.17,32350,44820,60330,82790,108520,2017
51113,IL,44100,"Springfield, IL",15-0000,major,3220,9.4,30.186,1.01,39.53,82230,3,22.2,29.49,38.86,48.8,59.29,46170,61350,80830,101500,123320,2017
51127,IL,44100,"Springfield, IL",17-0000,major,1280,5.8,12.002,0.68,39.24,81610,2.9,22.84,29.57,38.74,47.8,57.55,47510,61490,80570,99430,119710,2017
51138,IL,44100,"Springfield, IL",19-0000,major,540,6.2,5.083,0.63,36.45,75810,5,19.36,26.24,36.67,45.35,52.1,40270,54580,76270,94330,108370,2017
51143,IL,44100,"Springfield, IL",21-0000,major,2040,9,19.081,1.3,23.41,48690,8.2,10.49,13.62,21.55,30.97,40.07,21820,28330,44820,64410,83350,2017
51156,IL,44100,"Springfield, IL",23-0000,major,1060,5.9,9.96,1.3,40.15,83510,3.5,18.26,23.69,32.48,51.68,74.9,37980,49280,67570,107500,155800,2017
51160,IL,44100,"Springfield, IL",25-0000,major,6370,9.7,59.727,0.98,24.89,51760,6,10.41,14,22.33,30.6,40.51,21660,29120,46440,63640,84250,2017
51176,IL,44100,"Springfield, IL",27-0000,major,980,12.9,9.211,0.68,20.29,42200,4.3,9.62,13.17,17.92,25.89,34.3,20000,27400,37280,53860,71350,2017
51188,IL,44100,"Springfield, IL",29-0000,major,9420,15.1,88.262,1.48,34.91,72620,3.4,14.71,20.78,29.25,40.28,59.78,30600,43220,60840,83790,124350,2017
51227,IL,44100,"Springfield, IL",31-0000,major,3510,13.3,32.911,1.14,14.82,30820,3.7,10.04,11.03,13.18,17.05,22.56,20880,22940,27420,35470,46920,2017
51241,IL,44100,"Springfield, IL",33-0000,major,2450,14.3,22.99,0.96,29.05,60430,5.8,11.8,18.06,27.74,37.28,49.76,24540,37560,57700,77540,103510,2017
51250,IL,44100,"Springfield, IL",35-0000,major,9730,3.4,91.146,0.98,11.06,22990,1.4,8.8,9.15,9.97,11.77,14.5,18300,19030,20730,24480,30170,2017
51265,IL,44100,"Springfield, IL",37-0000,major,3020,10,28.307,0.91,13.85,28800,4.4,9.11,9.9,11.63,15.47,23.14,18960,20590,24190,32180,48120,2017
51273,IL,44100,"Springfield, IL",39-0000,major,2530,11.4,23.729,0.66,14.3,29740,6.3,9.03,9.71,11.36,15.61,24.46,18790,20190,23640,32470,50870,2017
51286,IL,44100,"Springfield, IL",41-0000,major,9620,4.1,90.165,0.89,16.74,34820,3.7,8.8,9.31,11.75,19.59,29.68,18290,19350,24450,40740,61740,2017
51300,IL,44100,"Springfield, IL",43-0000,major,18710,3.6,175.377,1.14,17.76,36950,3.2,9.59,12.05,16.25,22.1,28.71,19940,25060,33800,45970,59730,2017
51339,IL,44100,"Springfield, IL",47-0000,major,3760,10,35.201,0.88,28.71,59710,2.7,13.26,18.44,29.08,37.52,45.22,27590,38360,60490,78040,94060,2017
51353,IL,44100,"Springfield, IL",49-0000,major,3290,5.7,30.848,0.8,21.57,44870,3,10.71,13.65,19.3,27.74,36.64,22270,28390,40140,57700,76210,2017
51371,IL,44100,"Springfield, IL",51-0000,major,3690,6.6,34.568,0.55,16.85,35040,10.2,9.17,10.31,12.86,19.02,31.09,19070,21440,26760,39560,64660,2017
51390,IL,44100,"Springfield, IL",53-0000,major,5090,3.8,47.731,0.68,14.32,29800,6.2,9.05,9.67,11.4,15.83,23.95,18820,20120,23710,32920,49820,2017
51405,IN,14020,"Bloomington, IN",11-0000,major,3300,4.1,48.332,0.95,44.67,92900,5.3,19.77,26.64,38.2,54.82,76.07,41130,55420,79450,114030,158230,2017
51424,IN,14020,"Bloomington, IN",13-0000,major,2250,6,32.924,0.63,28.74,59790,2.2,15.37,19.78,25.8,33.99,45.81,31970,41140,53650,70690,95290,2017
51443,IN,14020,"Bloomington, IN",15-0000,major,1620,7,23.746,0.79,31.52,65560,3.6,18.85,23.86,29.4,37,50.52,39210,49630,61140,76960,105090,2017
51453,IN,14020,"Bloomington, IN",17-0000,major,1150,33.4,16.897,0.96,31.12,64730,1.8,17.74,22.56,29.64,37.94,46.75,36900,46910,61640,78910,97250,2017
51460,IN,14020,"Bloomington, IN",19-0000,major,2030,6.1,29.778,3.7,19.35,40240,9.9,7.85,8.58,15.44,26.5,37.48,16330,17840,32110,55110,77970,2017
51466,IN,14020,"Bloomington, IN",21-0000,major,1090,8.4,15.944,1.08,21.48,44670,6.4,12.2,15.41,20.02,24.81,32.08,25390,32050,41640,51600,66720,2017
51475,IN,14020,"Bloomington, IN",23-0000,major,440,10.6,6.452,0.84,33.4,69480,8.7,14.34,18.81,30.17,38.52,68.67,29830,39130,62760,80130,142840,2017
51478,IN,14020,"Bloomington, IN",25-0000,major,6960,2.4,102.077,1.67,*,*,*,*,*,*,*,*,*,*,*,*,*,2017
51492,IN,14020,"Bloomington, IN",27-0000,major,1000,5.3,14.723,1.09,24.34,50620,10.1,9.16,13.06,19.87,27.18,37.15,19060,27160,41320,56530,77280,2017
51501,IN,14020,"Bloomington, IN",29-0000,major,4030,6.7,59.061,0.99,36.01,74900,7.8,13.84,19.5,26.96,36.91,62.52,28780,40570,56080,76770,130040,2017
51522,IN,14020,"Bloomington, IN",31-0000,major,1650,8.5,24.222,0.84,13.87,28850,2.7,9.96,10.87,12.42,16.4,19.79,20710,22610,25830,34100,41170,2017
51531,IN,14020,"Bloomington, IN",33-0000,major,1290,3.1,18.976,0.79,17.58,36570,10.2,9.6,10.79,15.55,23.45,29.43,19960,22440,32350,48770,61220,2017
51537,IN,14020,"Bloomington, IN",35-0000,major,8260,3.5,121.07,1.31,10.56,21970,2.4,7.92,8.46,9.39,11.57,14.98,16470,17600,19520,24060,31160,2017
51554,IN,14020,"Bloomington, IN",37-0000,major,2010,6.5,29.459,0.95,13.62,28320,3.3,8.91,10.75,13.16,15.12,19.21,18540,22370,27370,31450,39960,2017
51560,IN,14020,"Bloomington, IN",39-0000,major,2370,11.2,34.79,0.96,11.69,24320,3.1,8.14,8.98,10.62,12.93,15.95,16930,18670,22100,26890,33180,2017
51570,IN,14020,"Bloomington, IN",41-0000,major,6550,4.6,96.023,0.94,15.71,32670,3.1,8.09,9.08,11.62,17.89,28.72,16820,18890,24170,37210,59740,2017
51584,IN,14020,"Bloomington, IN",43-0000,major,8790,4.2,128.806,0.84,16.15,33590,1.8,9.29,12.14,15.14,18.69,24.15,19310,25240,31480,38880,50230,2017
51613,IN,14020,"Bloomington, IN",45-0000,major,80,28.4,1.149,0.35,15.26,31750,7.5,9.91,11.17,13.35,18.35,24.92,20610,23230,27760,38170,51840,2017
51614,IN,14020,"Bloomington, IN",47-0000,major,1980,8,29.097,0.72,23.67,49230,2.4,13.66,17.59,22.66,29.45,35.73,28400,36580,47140,61260,74320,2017
51627,IN,14020,"Bloomington, IN",49-0000,major,2440,6.6,35.708,0.92,20.05,41700,2.3,11.11,15.02,18.81,24.01,30.1,23100,31240,39120,49940,62600,2017
51644,IN,14020,"Bloomington, IN",51-0000,major,5330,17.9,78.069,1.23,17.24,35860,1.8,10.71,13.43,16.35,19.85,24.77,22280,27930,34000,41280,51530,2017
51666,IN,14020,"Bloomington, IN",53-0000,major,3590,11.8,52.699,0.75,15.41,32050,2.5,8.94,10.85,14.79,18.79,23.16,18600,22560,30760,39090,48180,2017
51679,IN,18020,"Columbus, IN",11-0000,major,2670,24.1,54.593,1.07,48.32,100500,3.5,21.16,29.5,42.9,59.71,84.6,44010,61360,89220,124190,175960,2017
51698,IN,18020,"Columbus, IN",13-0000,major,1750,20.4,35.651,0.68,28.2,58660,2,15.61,19.59,26.14,34.29,45.11,32470,40740,54370,71320,93830,2017
51710,IN,18020,"Columbus, IN",15-0000,major,920,28.8,18.774,0.63,35.41,73640,3.3,18.1,27.53,34.95,41.24,49,37640,57270,72690,85780,101920,2017
51718,IN,18020,"Columbus, IN",17-0000,major,**,**,**,**,30.97,64430,2,20.09,25,29.58,36.58,44.82,41790,52000,61520,76090,93220,2017
51727,IN,18020,"Columbus, IN",19-0000,major,**,**,**,**,26.15,54400,3.2,15.22,16.87,20.91,32.06,45.02,31650,35100,43500,66680,93640,2017
51729,IN,18020,"Columbus, IN",21-0000,major,630,5,12.83,0.87,20.92,43500,4.4,13.02,16.05,18.38,25.09,32.66,27080,33380,38240,52180,67940,2017
51737,IN,18020,"Columbus, IN",23-0000,major,90,8.3,1.875,0.24,30.14,62690,13.2,13.19,15.73,21.01,34.69,68.67,27440,32710,43690,72160,142840,2017
51739,IN,18020,"Columbus, IN",25-0000,major,2320,4.4,47.441,0.77,19.78,41140,8.5,9.2,11.29,18.43,26.69,33.82,19140,23480,38340,55520,70350,2017
