,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2257,AL,22520,"Florence-Muscle Shoals, AL",35-0000,major,5140,9.2,7.63,15870,1.7,5.70,6.16,6.93,8.15,10.23,11860,12820,14410,16960,21270,2007
2270,AL,22520,"Florence-Muscle Shoals, AL",37-0000,major,1370,5.8,9.77,20310,2.3,6.22,7.45,9.06,11.35,14.38,12930,15490,18840,23600,29900,2007
2277,AL,22520,"Florence-Muscle Shoals, AL",39-0000,major,880,15.3,8.23,17110,3.9,5.75,6.29,7.18,9.00,11.87,11970,13080,14940,18710,24690,2007
2285,AL,22520,"Florence-Muscle Shoals, AL",41-0000,major,6230,4.0,12.20,25380,3.6,6.00,7.00,9.01,13.36,21.58,12480,14560,18750,27800,44880,2007
2296,AL,22520,"Florence-Muscle Shoals, AL",43-0000,major,8740,4.7,12.13,25220,1.3,7.33,9.11,11.24,14.19,18.12,15260,18940,23390,29520,37680,2007
2330,AL,22520,"Florence-Muscle Shoals, AL",45-0000,major,190,25.7,12.34,25660,10.4,6.28,7.83,10.69,16.37,22.30,13070,16280,22240,34060,46380,2007
2332,AL,22520,"Florence-Muscle Shoals, AL",47-0000,major,2370,5.4,15.41,32050,2.1,8.93,11.17,14.58,18.60,22.82,18580,23230,30320,38690,47460,2007
2344,AL,22520,"Florence-Muscle Shoals, AL",49-0000,major,2190,6.3,15.91,33090,2.2,9.31,11.48,15.24,19.37,24.20,19370,23890,31690,40290,50350,2007
2362,AL,22520,"Florence-Muscle Shoals, AL",51-0000,major,6730,3.2,12.54,26090,3.3,6.83,8.51,11.53,16.12,19.09,14210,17700,23980,33530,39700,2007
2396,AL,22520,"Florence-Muscle Shoals, AL",53-0000,major,4280,7.7,11.71,24360,3.8,6.13,7.39,10.04,14.18,20.24,12760,15370,20890,29480,42090,2007
2411,AL,23460,"Gadsden, AL",11-0000,major,1220,5.5,35.27,73350,2.5,17.28,23.16,30.53,42.48,58.66,35930,48170,63500,88360,122000,2007
2420,AL,23460,"Gadsden, AL",13-0000,major,680,8.8,23.20,48260,5.5,12.10,16.58,20.76,28.57,36.01,25160,34490,43180,59420,74910,2007
2428,AL,23460,"Gadsden, AL",15-0000,major,100,17.2,23.72,49330,8.5,12.25,15.77,21.50,29.33,38.06,25480,32800,44710,61010,79160,2007
2430,AL,23460,"Gadsden, AL",17-0000,major,270,18.9,24.60,51170,9.0,11.18,15.48,22.29,33.79,41.59,23250,32190,46350,70280,86500,2007
2433,AL,23460,"Gadsden, AL",19-0000,major,70,28.3,24.01,49940,8.5,13.51,15.83,21.16,29.11,38.51,28110,32930,44000,60560,80100,2007
2434,AL,23460,"Gadsden, AL",21-0000,major,560,7.1,15.86,32990,4.1,8.51,10.77,14.59,20.72,24.75,17700,22410,30340,43110,51480,2007
2439,AL,23460,"Gadsden, AL",23-0000,major,130,29.1,44.34,92230,14.5,15.90,18.66,25.80,63.99,#,33070,38820,53660,133100,#,2007
2442,AL,23460,"Gadsden, AL",25-0000,major,1840,8.2,19.23,40010,3.1,10.62,16.09,20.01,22.89,25.64,22090,33470,41630,47610,53340,2007
2452,AL,23460,"Gadsden, AL",27-0000,major,200,12.9,13.45,27970,10.5,6.18,7.31,9.23,18.21,22.99,12860,15210,19200,37870,47810,2007
2455,AL,23460,"Gadsden, AL",29-0000,major,2760,17.0,26.97,56090,5.6,10.36,14.04,20.36,27.84,50.79,21550,29200,42350,57900,105640,2007
2470,AL,23460,"Gadsden, AL",31-0000,major,1290,13.7,9.84,20460,3.2,6.60,7.95,9.28,11.19,13.61,13730,16540,19310,23280,28310,2007
2477,AL,23460,"Gadsden, AL",33-0000,major,660,1.9,14.18,29480,5.6,7.49,10.82,14.63,17.08,20.18,15590,22500,30430,35530,41970,2007
2480,AL,23460,"Gadsden, AL",35-0000,major,3500,4.4,7.56,15720,1.6,5.69,6.14,6.88,7.87,10.62,11830,12760,14320,16370,22080,2007
2493,AL,23460,"Gadsden, AL",37-0000,major,950,11.7,9.99,20780,3.5,6.04,6.98,8.76,11.74,16.07,12560,14520,18230,24410,33420,2007
2499,AL,23460,"Gadsden, AL",39-0000,major,750,12.4,8.95,18610,5.3,5.81,6.52,7.76,9.51,14.54,12090,13570,16130,19780,30240,2007
2505,AL,23460,"Gadsden, AL",41-0000,major,3850,5.2,11.83,24610,3.1,5.99,6.99,8.93,14.41,21.15,12450,14530,18580,29980,43980,2007
2516,AL,23460,"Gadsden, AL",43-0000,major,5470,5.1,12.51,26010,2.3,7.03,8.74,11.50,15.28,19.48,14620,18180,23910,31780,40530,2007
2544,AL,23460,"Gadsden, AL",45-0000,major,70,10.6,17.07,35510,5.8,10.53,13.63,17.76,20.64,23.04,21910,28360,36930,42930,47930,2007
2546,AL,23460,"Gadsden, AL",47-0000,major,1560,8.6,13.67,28440,2.2,8.56,10.23,12.97,15.90,20.68,17790,21280,26970,33070,43010,2007
2558,AL,23460,"Gadsden, AL",49-0000,major,1400,7.5,15.63,32510,2.9,8.17,11.01,14.98,19.09,24.27,16990,22900,31170,39710,50490,2007
2570,AL,23460,"Gadsden, AL",51-0000,major,5590,15.9,12.90,26830,6.8,7.85,9.53,11.29,15.91,20.71,16320,19820,23480,33090,43080,2007
2591,AL,23460,"Gadsden, AL",53-0000,major,2790,11.0,12.81,26640,4.4,6.20,7.65,10.97,17.13,22.05,12890,15920,22810,35620,45870,2007
2605,AL,26620,"Huntsville, AL",11-0000,major,9140,3.3,45.42,94470,1.2,20.64,28.57,42.60,58.62,#,42930,59430,88600,121930,#,2007
2633,AL,26620,"Huntsville, AL",13-0000,major,12680,2.8,32.75,68130,4.0,16.41,22.70,31.32,41.11,49.14,34130,47220,65140,85500,102210,2007
2654,AL,26620,"Huntsville, AL",15-0000,major,12450,6.8,35.45,73740,1.2,18.64,26.07,35.36,44.95,52.74,38770,54240,73550,93500,109690,2007
2667,AL,26620,"Huntsville, AL",17-0000,major,16850,3.4,37.99,79020,4.1,18.96,27.18,39.10,48.24,58.01,39440,56540,81330,100340,120650,2007
2693,AL,26620,"Huntsville, AL",19-0000,major,1310,12.7,36.22,75340,11.1,13.93,18.41,26.74,46.10,#,28970,38300,55610,95900,#,2007
2702,AL,26620,"Huntsville, AL",21-0000,major,1340,6.5,18.72,38930,2.9,11.02,13.84,17.78,22.96,28.63,22920,28790,36980,47750,59550,2007
2709,AL,26620,"Huntsville, AL",23-0000,major,820,24.8,37.03,77030,8.6,15.43,20.35,31.42,48.19,#,32100,42320,65360,100230,#,2007
2714,AL,26620,"Huntsville, AL",25-0000,major,8950,7.1,20.57,42790,3.4,7.58,15.46,21.19,25.88,30.00,15770,32160,44070,53830,62400,2007
2743,AL,26620,"Huntsville, AL",27-0000,major,2280,7.4,19.35,40240,3.3,8.58,12.30,17.59,25.41,32.27,17840,25590,36580,52860,67110,2007
2760,AL,26620,"Huntsville, AL",29-0000,major,9220,2.8,29.72,61830,3.6,12.13,16.79,23.30,30.77,55.90,25240,34930,48450,64000,116270,2007
2789,AL,26620,"Huntsville, AL",31-0000,major,4200,5.2,9.94,20680,2.8,6.55,7.87,9.18,11.32,14.24,13630,16370,19100,23540,29630,2007
2798,AL,26620,"Huntsville, AL",33-0000,major,3960,4.6,15.08,31370,4.8,7.31,8.69,13.70,20.54,25.19,15210,18070,28490,42720,52390,2007
2806,AL,26620,"Huntsville, AL",35-0000,major,14970,3.1,7.98,16600,1.3,5.71,6.23,7.10,8.83,11.60,11880,12960,14760,18370,24130,2007
2822,AL,26620,"Huntsville, AL",37-0000,major,5790,3.7,9.45,19660,2.4,6.05,7.02,8.83,11.14,13.65,12590,14610,18360,23160,28400,2007
2829,AL,26620,"Huntsville, AL",39-0000,major,3170,7.5,9.56,19880,3.3,5.94,6.83,8.42,10.73,14.48,12360,14210,17520,22310,30120,2007
2840,AL,26620,"Huntsville, AL",41-0000,major,21860,2.6,14.09,29300,3.3,6.28,7.74,10.27,15.74,25.89,13070,16090,21360,32740,53860,2007
2859,AL,26620,"Huntsville, AL",43-0000,major,27140,2.2,13.73,28560,1.4,7.75,9.65,12.60,16.79,21.73,16110,20060,26210,34920,45210,2007
2904,AL,26620,"Huntsville, AL",45-0000,major,170,45.8,11.58,24090,7.3,6.65,7.78,9.05,13.44,22.52,13830,16190,18830,27960,46840,2007
2906,AL,26620,"Huntsville, AL",47-0000,major,5890,6.0,15.59,32420,2.0,8.91,10.81,14.08,18.95,24.40,18540,22480,29280,39410,50750,2007
2929,AL,26620,"Huntsville, AL",49-0000,major,8010,5.4,17.98,37400,2.1,9.60,12.54,16.81,22.47,28.58,19980,26080,34960,46730,59440,2007
2958,AL,26620,"Huntsville, AL",51-0000,major,20050,4.1,15.33,31890,4.7,7.78,9.80,13.62,18.80,27.38,16180,20390,28330,39100,56950,2007
3010,AL,26620,"Huntsville, AL",53-0000,major,10610,3.4,12.52,26050,2.7,6.70,8.43,10.85,15.05,21.07,13930,17530,22570,31300,43820,2007
3031,AL,33660,"Mobile, AL",11-0000,major,7370,2.9,40.72,84700,1.7,17.49,24.57,35.22,51.01,#,36380,51110,73250,106110,#,2007
3056,AL,33660,"Mobile, AL",13-0000,major,4670,4.2,23.96,49840,2.5,13.05,16.36,21.52,29.30,38.16,27130,34020,44760,60950,79370,2007
3079,AL,33660,"Mobile, AL",15-0000,major,2580,27.6,25.80,53650,3.6,14.14,17.47,23.05,33.49,41.25,29420,36350,47940,69650,85800,2007
3088,AL,33660,"Mobile, AL",17-0000,major,3000,8.8,29.87,62130,3.2,13.54,20.00,29.37,39.07,47.62,28160,41600,61090,81270,99040,2007
3111,AL,33660,"Mobile, AL",19-0000,major,1120,6.5,23.33,48530,5.6,10.52,15.78,22.72,29.22,37.99,21880,32820,47260,60780,79030,2007
3121,AL,33660,"Mobile, AL",21-0000,major,1770,6.6,17.59,36590,2.6,10.55,13.44,16.97,21.55,26.07,21930,27950,35290,44830,54220,2007
3133,AL,33660,"Mobile, AL",23-0000,major,1050,5.1,41.98,87320,6.9,16.24,21.33,33.86,55.47,#,33770,44360,70440,115370,#,2007
3138,AL,33660,"Mobile, AL",25-0000,major,8360,3.9,19.54,40650,4.2,7.83,13.93,19.19,24.06,28.34,16290,28980,39920,50050,58950,2007
3161,AL,33660,"Mobile, AL",27-0000,major,1870,11.2,16.98,35320,3.1,7.62,10.22,15.17,20.45,28.07,15860,21250,31550,42540,58380,2007
3174,AL,33660,"Mobile, AL",29-0000,major,11110,2.0,27.11,56380,3.9,11.29,15.77,21.81,28.29,50.95,23470,32800,45360,58840,105980,2007
3209,AL,33660,"Mobile, AL",31-0000,major,4390,5.9,9.91,20620,1.6,7.17,8.17,9.38,11.24,13.66,14920,16990,19500,23380,28410,2007
3221,AL,33660,"Mobile, AL",33-0000,major,3860,5.0,13.70,28500,6.3,6.36,8.24,13.01,16.78,22.56,13240,17130,27070,34910,46930,2007
3231,AL,33660,"Mobile, AL",35-0000,major,14110,5.0,7.59,15790,1.1,5.68,6.15,6.94,8.21,10.69,11820,12800,14430,17070,22240,2007
3247,AL,33660,"Mobile, AL",37-0000,major,5640,4.2,8.97,18660,2.2,5.96,6.81,8.29,10.05,12.98,12390,14160,17240,20910,27000,2007
3254,AL,33660,"Mobile, AL",39-0000,major,3680,6.8,9.02,18760,3.2,5.82,6.48,7.66,9.74,13.70,12110,13470,15930,20250,28490,2007
3269,AL,33660,"Mobile, AL",41-0000,major,20520,2.8,14.73,30640,3.6,6.10,7.28,10.01,17.36,29.27,12680,15130,20820,36120,60880,2007
3289,AL,33660,"Mobile, AL",43-0000,major,30710,1.9,12.70,26410,1.5,7.33,9.07,11.52,15.15,19.95,15250,18870,23960,31520,41490,2007
3336,AL,33660,"Mobile, AL",45-0000,major,220,16.6,9.97,20740,6.1,6.72,7.86,8.78,10.61,16.02,13970,16340,18250,22070,33310,2007
3338,AL,33660,"Mobile, AL",47-0000,major,14070,3.8,14.86,30900,1.7,8.64,10.77,13.77,17.70,22.48,17970,22400,28640,36820,46760,2007
3371,AL,33660,"Mobile, AL",49-0000,major,9080,4.7,17.09,35560,1.8,9.09,11.79,15.61,21.80,27.57,18900,24530,32480,45340,57340,2007
3402,AL,33660,"Mobile, AL",51-0000,major,12090,7.1,15.81,32890,3.0,7.98,10.30,14.40,19.75,26.68,16590,21420,29960,41070,55490,2007
3452,AL,33660,"Mobile, AL",53-0000,major,14910,3.7,14.08,29290,2.8,6.67,8.55,11.74,17.20,24.39,13880,17780,24420,35770,50730,2007
3480,AL,33860,"Montgomery, AL",11-0000,major,6730,2.8,41.47,86270,1.8,18.94,26.05,35.86,49.67,#,39400,54180,74580,103320,#,2007
3507,AL,33860,"Montgomery, AL",13-0000,major,7160,3.6,26.67,55480,2.2,15.15,18.89,24.42,31.94,39.93,31510,39290,50790,66440,83050,2007
3532,AL,33860,"Montgomery, AL",15-0000,major,3830,2.2,32.01,66570,4.3,17.21,22.12,30.10,38.64,48.67,35800,46010,62610,80370,101230,2007
3544,AL,33860,"Montgomery, AL",17-0000,major,2740,3.5,26.11,54310,2.4,11.67,17.29,24.65,33.90,42.33,24280,35960,51280,70510,88040,2007
3561,AL,33860,"Montgomery, AL",19-0000,major,1420,8.7,24.57,51110,4.7,9.80,16.54,23.01,29.89,37.92,20390,34400,47860,62160,78870,2007
3569,AL,33860,"Montgomery, AL",21-0000,major,2290,8.0,18.91,39330,4.1,9.72,13.45,17.83,23.84,29.84,20220,27980,37080,49580,62080,2007
3582,AL,33860,"Montgomery, AL",23-0000,major,1480,6.5,39.90,82990,5.6,15.04,21.25,35.14,50.15,#,31280,44200,73100,104320,#,2007
3587,AL,33860,"Montgomery, AL",25-0000,major,8910,6.0,18.18,37820,3.2,7.19,10.96,18.26,22.90,29.09,14950,22790,37980,47630,60500,2007
3619,AL,33860,"Montgomery, AL",27-0000,major,2130,11.3,20.17,41960,4.5,8.14,12.20,17.79,24.78,37.57,16930,25380,36990,51540,78150,2007
3635,AL,33860,"Montgomery, AL",29-0000,major,7600,6.7,28.29,58840,4.2,11.29,15.37,21.85,29.84,59.23,23480,31960,45450,62070,123200,2007
3669,AL,33860,"Montgomery, AL",31-0000,major,4020,5.3,10.22,21270,2.7,6.56,7.99,9.36,11.68,14.80,13650,16610,19470,24300,30790,2007
3682,AL,33860,"Montgomery, AL",33-0000,major,5110,4.3,15.14,31500,6.1,6.31,8.10,14.61,20.30,24.49,13120,16840,30380,42210,50940,2007
3690,AL,33860,"Montgomery, AL",35-0000,major,13860,3.6,7.86,16340,1.2,5.72,6.21,7.04,8.61,11.28,11890,12920,14640,17920,23470,2007
3707,AL,33860,"Montgomery, AL",37-0000,major,5810,5.3,8.86,18430,2.5,5.84,6.52,7.79,10.10,13.53,12150,13550,16200,21020,28150,2007
3714,AL,33860,"Montgomery, AL",39-0000,major,3130,9.0,12.38,25740,12.7,5.97,6.89,9.16,13.69,22.53,12430,14320,19050,28480,46850,2007
3729,AL,33860,"Montgomery, AL",41-0000,major,15880,3.5,13.98,29080,3.1,6.05,7.15,9.47,16.23,26.40,12570,14870,19690,33750,54920,2007
3746,AL,33860,"Montgomery, AL",43-0000,major,30500,1.9,13.42,27900,1.0,7.76,9.58,12.23,16.29,21.07,16130,19930,25440,33880,43820,2007
3795,AL,33860,"Montgomery, AL",45-0000,major,360,21.0,13.54,28170,5.4,6.79,8.03,12.31,17.19,22.99,14130,16700,25600,35750,47810,2007
3798,AL,33860,"Montgomery, AL",47-0000,major,7420,4.8,13.95,29010,1.8,8.37,10.28,13.19,16.72,20.88,17420,21380,27420,34780,43430,2007
3823,AL,33860,"Montgomery, AL",49-0000,major,7840,4.4,17.93,37280,2.0,9.67,12.60,17.16,22.55,27.89,20110,26220,35690,46900,58020,2007
3851,AL,33860,"Montgomery, AL",51-0000,major,16960,4.6,14.52,30190,5.4,7.59,9.73,13.22,19.55,23.28,15780,20240,27490,40660,48420,2007
3903,AL,33860,"Montgomery, AL",53-0000,major,13500,3.9,12.19,25340,2.3,6.60,8.27,10.77,14.43,20.39,13740,17200,22400,30020,42410,2007
3924,AL,46220,"Tuscaloosa, AL",11-0000,major,3210,4.0,39.98,83150,2.0,18.02,25.18,34.20,48.33,#,37470,52370,71130,100520,#,2007
3944,AL,46220,"Tuscaloosa, AL",13-0000,major,2080,8.0,28.04,58310,5.2,14.28,17.66,23.13,31.80,41.25,29710,36720,48110,66130,85810,2007
3960,AL,46220,"Tuscaloosa, AL",15-0000,major,590,2.6,24.16,50260,3.1,12.82,17.26,22.77,30.55,37.88,26660,35900,47360,63540,78790,2007
3966,AL,46220,"Tuscaloosa, AL",17-0000,major,1660,14.6,29.73,61840,6.0,12.30,19.09,28.03,37.14,50.66,25570,39710,58310,77260,105360,2007
3980,AL,46220,"Tuscaloosa, AL",19-0000,major,300,8.4,25.47,52980,5.6,13.41,17.33,22.63,29.06,39.94,27890,36050,47070,60450,83070,2007
3983,AL,46220,"Tuscaloosa, AL",21-0000,major,750,9.0,17.87,37160,4.3,8.87,13.28,17.45,22.64,27.24,18450,27620,36290,47100,56650,2007
3993,AL,46220,"Tuscaloosa, AL",23-0000,major,410,19.1,32.75,68130,10.9,13.42,16.47,22.50,38.79,#,27910,34250,46800,80690,#,2007
3996,AL,46220,"Tuscaloosa, AL",25-0000,major,6450,9.3,19.82,41220,7.8,6.99,12.79,18.09,23.91,34.09,14540,26610,37620,49730,70900,2007
4007,AL,46220,"Tuscaloosa, AL",27-0000,major,790,8.2,17.88,37180,8.7,6.80,8.88,14.14,20.21,33.23,14140,18460,29410,42040,69110,2007
4013,AL,46220,"Tuscaloosa, AL",29-0000,major,5800,3.6,25.14,52290,2.9,11.84,15.13,21.04,27.97,40.81,24630,31480,43770,58170,84890,2007
4034,AL,46220,"Tuscaloosa, AL",31-0000,major,2950,6.7,10.24,21290,2.8,6.94,8.22,9.99,11.63,14.03,14440,17090,20770,24180,29180,2007
4044,AL,46220,"Tuscaloosa, AL",33-0000,major,1420,5.5,17.07,35510,4.9,8.62,12.11,17.82,21.36,24.38,17920,25190,37080,44440,50720,2007
4048,AL,46220,"Tuscaloosa, AL",35-0000,major,7900,3.2,7.79,16210,1.2,5.71,6.22,7.07,8.61,11.13,11880,12940,14710,17900,23140,2007
4064,AL,46220,"Tuscaloosa, AL",37-0000,major,2630,6.7,9.44,19630,2.1,6.24,7.47,8.85,10.82,13.41,12980,15550,18400,22500,27880,2007
4070,AL,46220,"Tuscaloosa, AL",39-0000,major,1630,18.8,9.59,19950,6.4,5.89,6.58,8.08,10.81,15.18,12250,13680,16800,22490,31580,2007
4080,AL,46220,"Tuscaloosa, AL",41-0000,major,9010,4.2,13.02,27090,3.9,6.00,6.98,9.13,14.60,24.16,12480,14520,18990,30360,50250,2007
4093,AL,46220,"Tuscaloosa, AL",43-0000,major,13330,2.6,12.74,26510,1.3,6.99,9.02,11.67,15.30,20.00,14540,18770,24280,31830,41590,2007
4133,AL,46220,"Tuscaloosa, AL",45-0000,major,350,23.3,13.37,27800,5.4,6.81,10.50,13.65,15.20,19.56,14170,21830,28400,31610,40680,2007
4135,AL,46220,"Tuscaloosa, AL",47-0000,major,7270,4.3,16.16,33620,3.2,9.52,11.34,14.96,19.88,23.04,19790,23580,31110,41350,47920,2007
4161,AL,46220,"Tuscaloosa, AL",49-0000,major,3850,8.8,17.80,37010,2.4,8.45,11.86,17.22,22.44,27.76,17580,24660,35820,46670,57730,2007
4180,AL,46220,"Tuscaloosa, AL",51-0000,major,11730,21.8,14.40,29960,2.9,8.57,10.83,13.56,17.23,21.60,17820,22520,28210,35840,44930,2007
4210,AL,46220,"Tuscaloosa, AL",53-0000,major,7530,6.8,11.74,24420,3.1,6.08,7.29,10.08,14.66,20.51,12650,15160,20970,30480,42650,2007
4230,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",11-0000,major,9610,3.2,38.57,80220,2.6,18.63,25.35,34.13,45.28,64.99,38750,52720,71000,94180,135180,2007
4258,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",13-0000,major,8930,7.7,23.63,49140,2.2,13.59,16.48,21.15,28.83,38.48,28260,34280,44000,59970,80040,2007
4282,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-0000,major,4850,25.2,26.42,54960,4.4,14.64,18.83,25.03,32.93,40.65,30460,39170,52050,68480,84550,2007
4292,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",17-0000,major,4600,20.6,27.08,56330,4.7,12.49,18.07,25.07,32.88,43.29,25980,37580,52140,68380,90040,2007
4311,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",19-0000,major,2120,28.1,26.07,54230,9.7,12.48,16.03,23.88,35.36,43.07,25950,33330,49660,73540,89580,2007
4320,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",21-0000,major,1470,7.2,16.32,33940,3.6,9.97,11.50,13.93,20.84,27.61,20730,23930,28980,43350,57420,2007
4329,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",23-0000,major,820,15.6,24.78,51550,6.2,11.59,15.42,22.03,28.88,38.79,24120,32070,45820,60080,80690,2007
4334,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",25-0000,major,10710,8.0,18.59,38660,2.4,7.12,10.07,18.49,23.63,29.41,14810,20940,38470,49140,61170,2007
4352,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-0000,major,1870,23.0,18.49,38460,3.9,9.52,12.14,15.88,21.81,29.27,19790,25240,33020,45370,60880,2007
4368,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",29-0000,major,7450,6.7,27.56,57320,4.1,11.82,15.73,21.74,30.40,48.24,24590,32720,45210,63220,100340,2007
4394,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",31-0000,major,3470,6.1,10.74,22350,2.3,7.68,8.58,10.18,12.28,15.00,15980,17850,21180,25550,31200,2007
4406,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",33-0000,major,2600,9.7,15.61,32470,3.5,7.88,10.97,15.05,19.44,23.78,16380,22820,31290,40440,49460,2007
4417,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",35-0000,major,15110,2.3,8.38,17430,1.1,6.57,6.87,7.43,9.08,11.64,13670,14280,15450,18880,24200,2007
4433,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",37-0000,major,5550,4.3,10.33,21490,2.2,6.94,7.80,9.35,11.91,15.33,14420,16230,19460,24760,31880,2007
4441,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",39-0000,major,3710,8.6,9.30,19340,2.7,6.77,7.37,8.47,10.21,13.29,14080,15320,17620,21250,27640,2007
4455,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",41-0000,major,21550,3.6,15.06,31330,3.7,6.84,7.71,10.41,18.14,28.89,14240,16040,21650,37720,60090,2007
4473,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",43-0000,major,29530,5.2,12.91,26860,1.0,7.89,9.56,11.87,15.26,19.41,16410,19880,24700,31750,40360,2007
4520,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",45-0000,major,890,25.2,12.72,26460,6.3,7.50,8.92,11.15,15.30,21.39,15600,18550,23200,31830,44480,2007
4527,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",47-0000,major,9840,4.9,15.28,31770,1.2,9.82,11.53,14.42,18.27,22.25,20430,23990,30000,38010,46280,2007
4555,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",49-0000,major,7830,6.7,15.94,33160,1.4,9.06,11.27,15.03,19.20,24.89,18840,23440,31250,39930,51760,2007
4578,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",51-0000,major,25270,5.9,12.56,26120,1.6,8.31,9.62,11.59,14.82,17.88,17290,20000,24100,30830,37200,2007
4638,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",53-0000,major,24920,18.1,15.96,33200,7.5,8.08,10.33,14.58,21.93,24.29,16820,21490,30330,45610,50520,2007
4658,AR,22900,"Fort Smith, AR-OK",11-0000,major,4010,3.8,33.75,70200,1.7,12.65,19.52,29.63,41.62,58.94,26310,40600,61630,86560,122590,2007
4683,AR,22900,"Fort Smith, AR-OK",13-0000,major,2550,5.7,22.70,47210,2.2,12.23,15.42,20.84,28.14,36.09,25440,32070,43350,58540,75070,2007
4702,AR,22900,"Fort Smith, AR-OK",15-0000,major,840,16.2,23.52,48920,3.7,12.65,16.78,22.71,30.24,35.79,26300,34900,47230,62900,74440,2007
4710,AR,22900,"Fort Smith, AR-OK",17-0000,major,1150,9.5,34.10,70930,22.4,13.61,17.34,24.34,36.08,#,28300,36060,50630,75050,#,2007
4723,AR,22900,"Fort Smith, AR-OK",19-0000,major,310,8.7,23.34,48550,4.2,12.05,16.45,21.81,29.39,37.80,25060,34210,45370,61130,78630,2007
4727,AR,22900,"Fort Smith, AR-OK",21-0000,major,960,5.8,16.57,34470,2.7,8.72,11.13,14.62,21.11,27.33,18140,23150,30410,43910,56860,2007
4736,AR,22900,"Fort Smith, AR-OK",23-0000,major,440,12.0,40.44,84120,15.5,13.17,15.95,23.98,69.70,#,27390,33170,49880,144970,#,2007
4740,AR,22900,"Fort Smith, AR-OK",25-0000,major,6780,7.7,16.78,34900,3.5,7.14,12.12,17.30,21.10,24.82,14850,25200,35990,43900,51620,2007
4757,AR,22900,"Fort Smith, AR-OK",27-0000,major,820,9.7,15.80,32860,3.9,7.57,9.11,12.79,19.56,29.63,15740,18940,26610,40690,61630,2007
4765,AR,22900,"Fort Smith, AR-OK",29-0000,major,6670,12.2,25.12,52240,4.1,11.15,14.47,19.34,28.27,41.34,23190,30100,40220,58810,85980,2007
4794,AR,22900,"Fort Smith, AR-OK",31-0000,major,3470,8.4,9.89,20560,3.1,6.78,7.76,8.77,10.69,14.08,14100,16140,18240,22230,29280,2007
4805,AR,22900,"Fort Smith, AR-OK",33-0000,major,1980,9.1,13.48,28040,4.6,7.65,8.82,12.00,16.04,21.86,15910,18350,24950,33350,45480,2007
4811,AR,22900,"Fort Smith, AR-OK",35-0000,major,9170,2.9,7.98,16590,2.0,6.44,6.73,7.23,8.35,10.66,13390,14000,15030,17370,22170,2007
4827,AR,22900,"Fort Smith, AR-OK",37-0000,major,2920,5.2,9.45,19660,1.8,6.66,7.37,8.77,10.91,13.72,13860,15330,18240,22700,28530,2007
4834,AR,22900,"Fort Smith, AR-OK",39-0000,major,2460,7.0,8.48,17650,2.4,6.60,7.09,7.89,9.08,11.13,13740,14740,16400,18890,23150,2007
4843,AR,22900,"Fort Smith, AR-OK",41-0000,major,11240,2.9,12.77,26560,2.9,6.55,7.18,8.99,14.44,24.46,13630,14940,18690,30030,50870,2007
4858,AR,22900,"Fort Smith, AR-OK",43-0000,major,16490,2.8,12.42,25840,1.3,7.40,8.88,11.30,14.87,19.20,15390,18460,23500,30930,39930,2007
4904,AR,22900,"Fort Smith, AR-OK",45-0000,major,470,9.1,10.17,21160,3.4,6.66,8.59,10.38,11.46,12.39,13860,17870,21590,23840,25770,2007
4907,AR,22900,"Fort Smith, AR-OK",47-0000,major,**,**,15.34,31910,3.9,9.81,11.67,13.92,16.86,22.44,20410,24270,28950,35070,46670,2007
4935,AR,22900,"Fort Smith, AR-OK",49-0000,major,5200,4.5,15.86,32980,1.9,8.84,11.08,15.28,19.24,24.09,18380,23050,31770,40010,50120,2007
4957,AR,22900,"Fort Smith, AR-OK",51-0000,major,18920,3.0,12.87,26770,2.9,7.77,8.82,11.75,16.25,18.84,16160,18340,24430,33810,39190,2007
