PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NC,20500,"Durham, NC",15-0000,major,14770,15350,18860,20470,20390,18760,,,,,,,,,,
NC,20500,"Durham, NC",17-0000,major,5250,5660,6090,6730,6820,5190,,,,,,,,,,
NC,20500,"Durham, NC",19-0000,major,10920,10990,10830,12460,11510,10420,,,,,,,,,,
NC,20500,"Durham, NC",21-0000,major,3240,3710,3360,3910,4640,4460,,,,,,,,,,
NC,20500,"Durham, NC",23-0000,major,1290,1550,1590,1530,1590,1550,,,,,,,,,,
NC,20500,"Durham, NC",25-0000,major,21480,19850,16890,15660,18880,23860,,,,,,,,,,
NC,20500,"Durham, NC",27-0000,major,2900,3320,3020,3580,3480,3770,,,,,,,,,,
NC,20500,"Durham, NC",29-0000,major,19130,21270,23750,24960,25270,25510,,,,,,,,,,
NC,20500,"Durham, NC",31-0000,major,7210,7890,8680,8980,9260,9630,,,,,,,,,,
NC,20500,"Durham, NC",33-0000,major,3800,3970,4440,4350,4030,3950,,,,,,,,,,
NC,20500,"Durham, NC",35-0000,major,17410,19040,20260,20600,20490,20090,,,,,,,,,,
NC,20500,"Durham, NC",37-0000,major,8110,7860,8080,9030,8480,7460,,,,,,,,,,
NC,20500,"Durham, NC",39-0000,major,2560,3180,3730,4050,3840,3930,,,,,,,,,,
NC,20500,"Durham, NC",41-0000,major,22060,21780,21670,21620,21300,22770,,,,,,,,,,
NC,20500,"Durham, NC",43-0000,major,40300,40370,40680,41400,43480,40360,,,,,,,,,,
NC,20500,"Durham, NC",45-0000,major,430,**,**,160,140,170,,,,,,,,,,
NC,20500,"Durham, NC",47-0000,major,7100,8140,8530,8630,7330,5640,,,,,,,,,,
NC,20500,"Durham, NC",49-0000,major,8610,8550,8980,9170,8850,8040,,,,,,,,,,
NC,20500,"Durham, NC",51-0000,major,17620,17090,15680,15510,12440,11010,,,,,,,,,,
NC,20500,"Durham, NC",53-0000,major,11160,12560,12610,12150,9850,8940,,,,,,,,,,
NC,20500,"Durham-Chapel Hill, NC",11-0000,major,,,,,,,17100,17050,15670,16600,16270,16920,17480,18960,19900,20700
NC,20500,"Durham-Chapel Hill, NC",13-0000,major,,,,,,,14940,16440,17150,18720,19060,20420,21210,22890,22400,22870
NC,20500,"Durham-Chapel Hill, NC",15-0000,major,,,,,,,17820,19060,17790,17770,17070,17370,18490,19640,19540,21580
NC,20500,"Durham-Chapel Hill, NC",17-0000,major,,,,,,,5240,5740,6050,6630,6470,5950,5820,5360,6260,6350
NC,20500,"Durham-Chapel Hill, NC",19-0000,major,,,,,,,10320,9820,10380,10180,9320,8740,9340,8800,9600,9730
NC,20500,"Durham-Chapel Hill, NC",21-0000,major,,,,,,,4260,3760,3370,3350,3510,4410,4470,4440,4070,3830
NC,20500,"Durham-Chapel Hill, NC",23-0000,major,,,,,,,1580,1510,1620,1720,1620,1380,1480,1860,1970,2030
NC,20500,"Durham-Chapel Hill, NC",25-0000,major,,,,,,,24540,24230,23960,23840,26170,29230,31900,28300,28770,27750
NC,20500,"Durham-Chapel Hill, NC",27-0000,major,,,,,,,3600,3710,3650,3690,3770,4070,4360,4220,4570,4340
NC,20500,"Durham-Chapel Hill, NC",29-0000,major,,,,,,,24790,23920,25460,26230,28600,29160,26640,30990,31800,32160
NC,20500,"Durham-Chapel Hill, NC",31-0000,major,,,,,,,9790,10250,10220,10640,10940,11080,9770,10540,12750,12260
NC,20500,"Durham-Chapel Hill, NC",33-0000,major,,,,,,,4190,4390,3980,4240,4300,5040,5050,4650,5250,5520
NC,20500,"Durham-Chapel Hill, NC",35-0000,major,,,,,,,20840,21070,21990,22460,23560,24910,25240,25590,25050,20670
NC,20500,"Durham-Chapel Hill, NC",37-0000,major,,,,,,,7080,7860,8130,8020,7020,7590,8100,8940,8630,7890
NC,20500,"Durham-Chapel Hill, NC",39-0000,major,,,,,,,4010,4530,4960,5580,5790,5830,5960,7610,6110,4920
NC,20500,"Durham-Chapel Hill, NC",41-0000,major,,,,,,,22410,23540,24550,24560,24400,22520,23700,23450,24880,24110
NC,20500,"Durham-Chapel Hill, NC",43-0000,major,,,,,,,40480,39590,40750,42710,41240,39640,39800,41580,36710,36170
NC,20500,"Durham-Chapel Hill, NC",45-0000,major,,,,,,,170,210,200,230,250,300,300,330,310,150
NC,20500,"Durham-Chapel Hill, NC",47-0000,major,,,,,,,5600,5810,5400,5250,5840,5980,6460,6550,7250,7670
NC,20500,"Durham-Chapel Hill, NC",49-0000,major,,,,,,,7990,7670,8100,8070,8460,8200,8590,9170,9060,8850
NC,20500,"Durham-Chapel Hill, NC",51-0000,major,,,,,,,11230,12620,12890,11970,13030,13300,13340,13250,13020,13040
NC,20500,"Durham-Chapel Hill, NC",53-0000,major,,,,,,,9420,9470,10320,12030,11190,10770,11020,11350,16320,17170
NC,22180,"Fayetteville, NC",11-0000,major,4340,4160,3860,3880,3890,3850,3890,4100,4300,4370,4270,3980,4030,4530,4870,4760
NC,22180,"Fayetteville, NC",13-0000,major,3600,4260,4810,5250,5440,5530,5900,5910,6150,6010,6060,6120,6280,6550,6560,6640
NC,22180,"Fayetteville, NC",15-0000,major,1270,1340,1280,1460,1640,1600,1820,1940,2060,2120,2280,2350,2120,2220,2230,2270
NC,22180,"Fayetteville, NC",17-0000,major,1210,1170,1280,1450,1360,1250,1210,1180,1160,1080,1000,1020,1100,1300,1530,1490
NC,22180,"Fayetteville, NC",19-0000,major,710,740,610,620,690,750,830,790,770,760,820,760,840,850,1000,1060
NC,22180,"Fayetteville, NC",21-0000,major,1970,1980,1820,2130,2290,2340,2150,1880,1820,1710,1850,1920,2050,2260,2240,2080
NC,22180,"Fayetteville, NC",23-0000,major,700,710,660,730,680,550,620,620,790,700,620,460,530,670,670,640
NC,22180,"Fayetteville, NC",25-0000,major,11480,11420,11820,11820,11950,11810,11450,10790,10610,10520,10780,10630,10690,10630,10560,10150
NC,22180,"Fayetteville, NC",27-0000,major,740,820,800,940,1190,1170,1070,1460,1280,1190,1070,980,1020,1130,1160,1130
NC,22180,"Fayetteville, NC",29-0000,major,6010,7270,7830,7940,7680,7890,8540,8730,9260,9150,9000,9690,9890,9930,9330,9340
NC,22180,"Fayetteville, NC",31-0000,major,4610,5280,6170,6610,6160,5760,5580,5520,5270,5490,5980,6190,5640,5070,6400,6440
NC,22180,"Fayetteville, NC",33-0000,major,3400,3440,3780,3960,4130,3920,4160,3810,3540,3180,3540,3580,3580,3110,3230,3160
NC,22180,"Fayetteville, NC",35-0000,major,11450,11510,11330,12150,12800,12720,13020,13910,13940,14850,14130,14300,14380,14480,14550,12710
NC,22180,"Fayetteville, NC",37-0000,major,4000,3840,3980,4020,4420,4220,4170,4050,3950,4020,3720,3740,3850,3820,3630,3680
NC,22180,"Fayetteville, NC",39-0000,major,2520,2410,2230,1960,2470,2480,3060,2800,3000,2970,2560,2800,2850,3250,2340,2120
NC,22180,"Fayetteville, NC",41-0000,major,13680,13280,13770,12850,12830,12590,13080,13080,13040,13290,13490,13890,14330,15080,14700,12840
NC,22180,"Fayetteville, NC",43-0000,major,19820,19030,18860,19270,19220,18460,18850,19870,19100,18140,18250,19460,19020,19170,17000,16830
NC,22180,"Fayetteville, NC",45-0000,major,80,90,80,40,50,30,30,60,90,100,100,60,60,90,130,130
NC,22180,"Fayetteville, NC",47-0000,major,4570,5030,5000,5290,4340,4550,4350,4370,3620,3590,3350,3460,3900,4250,4260,4070
NC,22180,"Fayetteville, NC",49-0000,major,6110,6220,6310,7030,6670,7350,6910,7220,6500,6050,5870,5670,5680,5640,5580,5480
NC,22180,"Fayetteville, NC",51-0000,major,9620,9030,8120,8260,7640,7380,6650,6660,7530,7300,7340,6260,6490,6450,7180,6090
NC,22180,"Fayetteville, NC",53-0000,major,8620,9160,8420,9020,8530,8680,9130,8980,7990,7870,8440,8590,9080,8460,10130,9580
NC,24140,"Goldsboro, NC",11-0000,major,1590,1490,1500,1400,1420,1220,1180,1290,1170,1210,1130,1120,1050,1150,1290,1310
NC,24140,"Goldsboro, NC",13-0000,major,760,1130,1000,940,1050,1130,1040,1040,1060,1250,1230,1240,1230,1260,1510,1510
NC,24140,"Goldsboro, NC",15-0000,major,200,190,230,190,230,290,430,430,430,410,380,280,230,230,210,300
NC,24140,"Goldsboro, NC",17-0000,major,310,290,270,210,270,270,310,330,330,360,320,350,260,320,360,390
NC,24140,"Goldsboro, NC",19-0000,major,180,140,180,200,240,200,120,130,120,180,200,200,190,260,400,290
NC,24140,"Goldsboro, NC",21-0000,major,790,850,940,1120,1110,1080,800,870,910,960,920,920,780,800,980,850
NC,24140,"Goldsboro, NC",23-0000,major,130,140,150,150,140,150,170,180,170,150,150,110,100,140,160,160
NC,24140,"Goldsboro, NC",25-0000,major,3200,3360,3350,3530,3660,3750,3420,3240,3000,3020,3130,3330,3510,3610,3440,3150
NC,24140,"Goldsboro, NC",27-0000,major,200,210,200,220,270,300,300,330,260,280,250,250,240,200,240,190
NC,24140,"Goldsboro, NC",29-0000,major,2730,2520,2460,3380,5120,4640,1930,2100,2190,2740,2540,2870,2700,2670,2810,2910
NC,24140,"Goldsboro, NC",31-0000,major,3630,3360,3550,**,2930,2930,2450,2050,2040,2860,2390,2390,2210,2390,3520,3630
NC,24140,"Goldsboro, NC",33-0000,major,970,960,980,1050,1090,1090,1090,1010,1030,990,890,870,740,1040,1150,790
NC,24140,"Goldsboro, NC",35-0000,major,3380,3330,3670,3700,4100,3860,3660,3670,4060,4130,4040,4000,3960,4070,4230,3940
NC,24140,"Goldsboro, NC",37-0000,major,1180,1160,1390,1360,1480,1380,1070,960,880,1000,940,940,960,1130,1210,1150
NC,24140,"Goldsboro, NC",39-0000,major,790,670,630,910,800,980,1020,930,830,880,900,840,830,1320,780,670
NC,24140,"Goldsboro, NC",41-0000,major,4450,4780,4960,4430,4300,3910,4110,4230,4200,4550,4500,4360,4350,5210,5160,4830
NC,24140,"Goldsboro, NC",43-0000,major,5770,6020,6060,5940,6010,5640,5280,5280,5030,5820,5570,5820,5640,5520,4740,4360
NC,24140,"Goldsboro, NC",45-0000,major,220,250,270,240,110,150,150,280,**,180,140,140,160,180,210,220
NC,24140,"Goldsboro, NC",47-0000,major,1740,1750,1830,1820,1480,1320,1400,1350,1620,1360,1330,1180,1260,1430,1730,1540
NC,24140,"Goldsboro, NC",49-0000,major,2130,2640,2040,1940,1740,1730,1880,1680,1660,1760,1810,1710,1850,1830,2010,2100
NC,24140,"Goldsboro, NC",51-0000,major,4160,3780,3250,3450,3560,3490,3860,3560,4590,4370,4350,4070,3820,3720,3570,3640
NC,24140,"Goldsboro, NC",53-0000,major,4330,4180,3520,3220,2810,3400,3430,3660,3180,3630,3530,3620,3100,3140,3530,3640
NC,24660,"Greensboro-High Point, NC",11-0000,major,17480,16960,16240,16890,15910,14420,14870,14630,14660,15160,14870,14580,15000,15160,15900,15850
NC,24660,"Greensboro-High Point, NC",13-0000,major,12370,13320,14110,13950,12840,12980,13600,13470,13760,14720,15190,15540,16640,15720,17430,19000
NC,24660,"Greensboro-High Point, NC",15-0000,major,5470,5190,6000,6050,6570,6250,7250,6600,6600,6750,6580,6550,6700,7300,7370,8500
NC,24660,"Greensboro-High Point, NC",17-0000,major,5040,4930,4790,4690,4070,3810,3940,4690,4900,5010,4570,4790,5890,5190,5010,5190
NC,24660,"Greensboro-High Point, NC",19-0000,major,2100,2070,2190,2360,2470,1740,1810,1840,2060,2300,2040,1970,1820,1830,1720,2040
NC,24660,"Greensboro-High Point, NC",21-0000,major,2820,3160,3190,3200,3670,3580,3400,3130,3100,3060,2980,2980,3020,3380,3440,3410
NC,24660,"Greensboro-High Point, NC",23-0000,major,1420,1490,1190,1420,1390,1590,1480,1560,1520,1630,1480,1180,1230,1470,1670,1720
NC,24660,"Greensboro-High Point, NC",25-0000,major,19410,19290,19800,20230,20780,20140,20090,19920,20260,19750,19010,18600,19910,20260,19920,18690
NC,24660,"Greensboro-High Point, NC",27-0000,major,3670,3760,3600,3810,3430,3410,3360,3870,3840,3670,3260,3020,3130,3290,3520,3440
NC,24660,"Greensboro-High Point, NC",29-0000,major,14220,14350,15650,16070,17570,17560,16520,16880,18470,18650,17960,18280,17960,18740,18300,18290
NC,24660,"Greensboro-High Point, NC",31-0000,major,9390,10440,10600,11450,11450,11720,12030,11050,11550,11220,12150,11460,11920,11760,14270,13030
NC,24660,"Greensboro-High Point, NC",33-0000,major,5930,6210,6340,6700,6820,7130,7640,8100,8150,8120,8500,8060,7560,6650,6930,6640
NC,24660,"Greensboro-High Point, NC",35-0000,major,27590,28260,29940,29260,28910,27610,28060,28300,28870,29410,31160,30700,31730,31000,32340,27620
NC,24660,"Greensboro-High Point, NC",37-0000,major,10500,11050,10810,10870,10160,10770,10460,10620,10440,11010,11350,11380,11350,10780,10060,9480
NC,24660,"Greensboro-High Point, NC",39-0000,major,5800,5670,6120,6320,6630,6470,7170,7560,7830,7990,7910,9050,8100,8800,6650,6040
NC,24660,"Greensboro-High Point, NC",41-0000,major,36010,37400,38130,38390,35500,33930,34510,36010,37210,36240,35790,35720,35740,38130,38620,35470
NC,24660,"Greensboro-High Point, NC",43-0000,major,61040,62650,65820,66800,62550,59910,59240,57940,54410,58500,59590,59200,58390,55710,50310,49110
NC,24660,"Greensboro-High Point, NC",45-0000,major,260,220,290,260,180,200,220,170,170,120,100,180,**,140,190,180
NC,24660,"Greensboro-High Point, NC",47-0000,major,14670,15470,15950,15910,12840,10550,10010,10660,10560,11130,10850,11670,12310,12850,13470,12660
NC,24660,"Greensboro-High Point, NC",49-0000,major,18370,18270,17020,16820,15570,15800,17240,15780,15160,15600,15350,16120,16410,17370,17010,16180
NC,24660,"Greensboro-High Point, NC",51-0000,major,51730,50840,48640,45050,40390,38220,39750,38820,38310,39160,41110,42150,42800,39540,38000,35550
NC,24660,"Greensboro-High Point, NC",53-0000,major,32290,30730,32200,32390,29400,27370,30080,32020,32820,31240,32110,33700,35730,36090,43300,41290
NC,24780,"Greenville, NC",11-0000,major,2780,2900,2490,2540,2500,2500,2660,2740,2710,2660,2680,2510,2530,2500,2870,2790
NC,24780,"Greenville, NC",13-0000,major,1490,1740,1800,1900,1820,1810,1830,1940,2130,2230,2170,2170,2120,2020,2340,2610
NC,24780,"Greenville, NC",15-0000,major,860,940,870,940,800,790,860,870,980,930,830,1030,1130,1130,990,1070
NC,24780,"Greenville, NC",17-0000,major,770,610,850,700,640,520,610,660,730,650,550,560,630,630,1080,1080
NC,24780,"Greenville, NC",19-0000,major,600,630,480,640,660,780,810,830,820,720,780,910,910,950,640,710
NC,24780,"Greenville, NC",21-0000,major,770,990,1160,2210,1890,1500,1250,1590,1590,1670,1220,1180,1270,1410,1380,1270
NC,24780,"Greenville, NC",23-0000,major,270,290,320,400,370,400,340,390,370,420,370,290,350,340,310,320
NC,24780,"Greenville, NC",25-0000,major,6380,7070,6850,6740,6690,6780,6920,6690,6690,6970,6470,6500,6780,7140,7310,6840
NC,24780,"Greenville, NC",27-0000,major,550,550,520,540,510,540,560,560,580,630,780,760,610,650,640,630
NC,24780,"Greenville, NC",29-0000,major,5860,5920,6070,5770,6610,6660,7090,7100,7240,7690,7620,8130,8640,8840,8110,8030
NC,24780,"Greenville, NC",31-0000,major,3090,3080,3430,3860,3620,3830,4020,4280,4190,4230,4310,4290,3880,3940,4240,4650
NC,24780,"Greenville, NC",33-0000,major,1050,1620,1840,1620,1700,1810,1890,1910,1980,2050,1200,1100,1210,1380,1530,1510
NC,24780,"Greenville, NC",35-0000,major,7570,7380,7360,7490,7810,7690,7970,7910,8620,8720,8670,8970,9040,9030,8840,7740
NC,24780,"Greenville, NC",37-0000,major,2900,3260,3370,3170,2930,2880,2850,2800,2860,2670,2430,2240,2280,2210,2290,2060
NC,24780,"Greenville, NC",39-0000,major,1570,1480,1530,1860,2260,1920,1890,2030,1830,1820,1920,1830,1570,1810,1310,1300
NC,24780,"Greenville, NC",41-0000,major,6830,6700,7020,7800,7530,7280,7470,7550,7420,7330,7750,7890,7940,8430,9000,8140
NC,24780,"Greenville, NC",43-0000,major,11070,10900,11360,10660,11030,10670,10990,11090,12140,12530,12400,11580,11540,11220,9870,9220
NC,24780,"Greenville, NC",45-0000,major,70,160,140,190,110,120,90,100,160,130,100,70,100,100,90,60
NC,24780,"Greenville, NC",47-0000,major,3590,3990,3770,3740,2960,2800,2340,2530,2360,2200,2330,2410,2530,2810,2760,2580
NC,24780,"Greenville, NC",49-0000,major,2590,2820,2450,2490,2370,2290,2660,3130,2850,2790,2370,2430,2340,2510,2660,2740
NC,24780,"Greenville, NC",51-0000,major,4900,4670,5090,4840,4350,3420,3320,3230,3860,4300,4070,3920,3820,4000,4740,3930
NC,24780,"Greenville, NC",53-0000,major,3830,3790,3790,3870,3890,3680,3430,3580,3460,3190,3100,3200,3320,3540,4790,4570
NC,25860,"Hickory-Lenoir-Morganton, NC",11-0000,major,6210,5980,5850,5700,5350,4710,4680,4850,4860,4580,4990,4760,4840,4850,5260,5000
NC,25860,"Hickory-Lenoir-Morganton, NC",13-0000,major,2830,2900,2980,3130,2970,2890,3030,3200,3280,3360,3570,3570,3540,3660,4070,4420
NC,25860,"Hickory-Lenoir-Morganton, NC",15-0000,major,870,990,1020,990,1100,960,990,1120,1130,1220,1340,1290,1120,1250,1550,1610
NC,25860,"Hickory-Lenoir-Morganton, NC",17-0000,major,1280,1300,1510,1430,1250,1130,1320,1280,1240,1270,1360,1420,1570,1720,1710,1850
NC,25860,"Hickory-Lenoir-Morganton, NC",19-0000,major,530,710,670,720,640,480,410,500,510,570,390,400,450,440,670,610
NC,25860,"Hickory-Lenoir-Morganton, NC",21-0000,major,2910,1630,2320,2100,1950,2130,1980,2090,2000,2170,2240,2140,2020,1980,1920,1830
NC,25860,"Hickory-Lenoir-Morganton, NC",23-0000,major,370,430,350,420,410,500,430,410,370,430,440,320,**,340,390,360
NC,25860,"Hickory-Lenoir-Morganton, NC",25-0000,major,9170,9380,9280,9200,8630,8490,8520,8360,8230,7810,7570,7400,7760,7810,7950,7440
NC,25860,"Hickory-Lenoir-Morganton, NC",27-0000,major,890,930,930,930,1000,990,790,750,790,880,860,890,880,970,1000,900
NC,25860,"Hickory-Lenoir-Morganton, NC",29-0000,major,6680,7560,7740,8190,7470,7420,7670,9720,9990,8820,8800,8930,9540,9230,8400,8280
NC,25860,"Hickory-Lenoir-Morganton, NC",31-0000,major,4160,6330,6870,7610,6410,6540,6250,6230,5780,6070,7690,7710,8050,6560,6960,7020
NC,25860,"Hickory-Lenoir-Morganton, NC",33-0000,major,3130,3230,3460,3600,3590,3360,3470,3970,3920,3470,3380,3450,3400,3330,3500,3320
NC,25860,"Hickory-Lenoir-Morganton, NC",35-0000,major,11370,12090,12150,12450,11720,11410,11210,11320,11920,12120,12610,12680,12880,12680,12820,11520
NC,25860,"Hickory-Lenoir-Morganton, NC",37-0000,major,3510,3700,3580,3540,3280,3080,3160,3260,3340,3050,3000,3040,3140,3100,3100,2840
NC,25860,"Hickory-Lenoir-Morganton, NC",39-0000,major,2690,2230,2710,2500,2610,2700,2830,2560,2720,2590,2070,2400,3450,3550,2290,1600
NC,25860,"Hickory-Lenoir-Morganton, NC",41-0000,major,14930,14930,14890,14140,13200,12940,12820,13270,13410,13820,13570,13970,15160,15390,14890,13420
NC,25860,"Hickory-Lenoir-Morganton, NC",43-0000,major,22610,21600,21630,20440,19690,19210,19290,19410,18330,18940,19680,19760,19820,19820,17300,15970
NC,25860,"Hickory-Lenoir-Morganton, NC",45-0000,major,90,80,130,150,180,250,160,200,110,140,180,140,,60,**,150
NC,25860,"Hickory-Lenoir-Morganton, NC",47-0000,major,3910,4540,4650,4570,3850,3350,2860,2730,2910,2880,2920,3010,3050,3510,3970,4230
NC,25860,"Hickory-Lenoir-Morganton, NC",49-0000,major,6020,5770,5560,5310,5220,5220,5740,5880,5910,5650,5890,6340,6740,7160,6960,6780
NC,25860,"Hickory-Lenoir-Morganton, NC",51-0000,major,41740,39580,37230,34970,29600,26780,27710,28000,29630,30120,29470,30480,31630,32740,31690,29530
NC,25860,"Hickory-Lenoir-Morganton, NC",53-0000,major,16480,16100,15930,15660,14040,13100,13340,13910,13310,13950,13860,14500,14470,13960,17010,15870
NC,27340,"Jacksonville, NC",11-0000,major,1230,1340,1490,1350,1270,1320,1350,1450,1400,1360,1300,1230,1310,1490,1670,1670
NC,27340,"Jacksonville, NC",13-0000,major,890,840,1360,1390,1430,1370,1430,1480,1480,1470,1440,1520,1530,1580,1850,2000
NC,27340,"Jacksonville, NC",15-0000,major,270,320,450,480,550,1000,1020,950,410,510,480,450,480,520,570,520
NC,27340,"Jacksonville, NC",17-0000,major,250,290,200,250,290,430,460,440,360,310,260,310,320,380,380,430
NC,27340,"Jacksonville, NC",19-0000,major,170,180,210,230,240,220,220,220,250,240,240,270,270,230,270,270
NC,27340,"Jacksonville, NC",21-0000,major,460,430,460,540,570,610,590,510,470,450,510,500,530,480,620,600
NC,27340,"Jacksonville, NC",23-0000,major,170,180,200,230,240,210,210,240,270,270,270,230,230,240,260,240
NC,27340,"Jacksonville, NC",25-0000,major,,,3840,3900,4030,3880,3840,3690,3940,3890,4040,3790,4150,4210,4330,4320
NC,27340,"Jacksonville, NC",27-0000,major,220,210,190,250,300,260,220,210,230,280,240,240,320,300,280,250
NC,27340,"Jacksonville, NC",29-0000,major,1970,1920,1890,1930,1780,2080,2550,2450,2380,2200,2080,2110,2310,2450,2320,2260
NC,27340,"Jacksonville, NC",31-0000,major,1110,1130,1040,1370,1420,1450,1740,1520,1530,1410,1270,1310,1320,1330,1190,1270
NC,27340,"Jacksonville, NC",33-0000,major,1100,820,780,810,990,1020,1060,940,1240,1220,1300,1170,1150,1200,1130,1130
NC,27340,"Jacksonville, NC",35-0000,major,5840,5870,5880,6730,6840,6470,5970,6140,6880,7330,7350,7420,7190,7460,7420,6330
NC,27340,"Jacksonville, NC",37-0000,major,1410,1450,1360,1590,1630,1580,1570,1660,1530,1600,1790,1720,1640,1550,1660,1540
NC,27340,"Jacksonville, NC",39-0000,major,750,900,980,1110,940,1070,1060,1230,1250,1420,1180,1190,1150,1260,1130,890
NC,27340,"Jacksonville, NC",41-0000,major,5760,6080,5650,5550,5410,5330,5780,5710,6230,6290,6530,6240,6460,6600,6510,6310
NC,27340,"Jacksonville, NC",43-0000,major,6380,6260,7630,7700,7850,7600,7640,7270,7060,7370,7920,8000,8320,7750,7030,6620
NC,27340,"Jacksonville, NC",45-0000,major,,**,80,90,90,60,60,60,70,50,,,,,,
NC,27340,"Jacksonville, NC",47-0000,major,2640,2700,3060,2850,2630,2690,2500,2260,2060,1910,1980,2030,1800,1780,1850,2210
NC,27340,"Jacksonville, NC",49-0000,major,1750,1780,1630,1630,1710,1700,1740,1780,2080,2140,1870,1720,1850,2070,2070,2150
NC,27340,"Jacksonville, NC",51-0000,major,1390,1430,1450,950,1180,1160,1180,910,830,1130,1140,1110,1000,1110,1330,1290
NC,27340,"Jacksonville, NC",53-0000,major,2160,2250,2300,2240,1830,2250,2530,2820,2310,2140,2260,2600,2750,3060,3350,3200
NC,35100,"New Bern, NC",11-0000,major,,,,,,,,,,,1220,1200,1200,1290,1390,1400
NC,35100,"New Bern, NC",13-0000,major,,,,,,,,,,,1770,1940,1830,1880,1930,2050
NC,35100,"New Bern, NC",15-0000,major,,,,,,,,,,,660,550,460,440,380,380
NC,35100,"New Bern, NC",17-0000,major,,,,,,,,,,,1220,1330,1380,1570,1600,1690
NC,35100,"New Bern, NC",19-0000,major,,,,,,,,,,,210,230,250,250,280,280
NC,35100,"New Bern, NC",21-0000,major,,,,,,,,,,,450,510,540,470,470,480
NC,35100,"New Bern, NC",23-0000,major,,,,,,,,,,,320,310,340,350,370,360
NC,35100,"New Bern, NC",25-0000,major,,,,,,,,,,,2920,2690,2830,2710,2630,2380
NC,35100,"New Bern, NC",27-0000,major,,,,,,,,,,,300,220,230,240,280,250
NC,35100,"New Bern, NC",29-0000,major,,,,,,,,,,,2840,3180,3170,3160,3020,3010
NC,35100,"New Bern, NC",31-0000,major,,,,,,,,,,,2500,1970,1930,1820,2330,2540
NC,35100,"New Bern, NC",33-0000,major,,,,,,,,,,,1160,1280,1300,1330,1480,1370
NC,35100,"New Bern, NC",35-0000,major,,,,,,,,,,,4230,4690,4430,4250,4170,3920
NC,35100,"New Bern, NC",37-0000,major,,,,,,,,,,,1430,1210,1120,1180,1280,1230
NC,35100,"New Bern, NC",39-0000,major,,,,,,,,,,,800,1210,1450,1650,890,710
NC,35100,"New Bern, NC",41-0000,major,,,,,,,,,,,3910,3880,4130,4060,4170,4120
