area_code,CBSA Title,fips_state,county,state_proper,division,region,state_abbr,state
21780,"Evansville, IN-KY",18,173,Indiana,East North Central Division,Midwest Region,IN,18
31140,"Louisville/Jefferson County, KY-IN",18,175,Indiana,East South Central Division,South Region,IN,21
39980,"Richmond, IN",18,177,Indiana,East North Central Division,Midwest Region,IN,18
23060,"Fort Wayne, IN",18,179,Indiana,East North Central Division,Midwest Region,IN,18
23060,"Fort Wayne, IN",18,183,Indiana,East North Central Division,Midwest Region,IN,18
31140,"Louisville/Jefferson County, KY-IN",18,19,Indiana,East South Central Division,South Region,IN,21
45460,"Terre Haute, IN",18,21,Indiana,East North Central Division,Midwest Region,IN,18
23140,"Frankfort, IN",18,23,Indiana,East North Central Division,Midwest Region,IN,18
47780,"Washington, IN",18,27,Indiana,East North Central Division,Midwest Region,IN,18
17140,"Cincinnati, OH-KY-IN",18,29,Indiana,East North Central Division,Midwest Region,IN,39
23060,"Fort Wayne, IN",18,3,Indiana,East North Central Division,Midwest Region,IN,18
26620,"Huntsville, AL",1,83,Alabama,East South Central Division,South Region,AL,1
24700,"Greensburg, IN",18,31,Indiana,East North Central Division,Midwest Region,IN,18
12140,"Auburn, IN",18,33,Indiana,East North Central Division,Midwest Region,IN,18
34620,"Muncie, IN",18,35,Indiana,East North Central Division,Midwest Region,IN,18
27540,"Jasper, IN",18,37,Indiana,East North Central Division,Midwest Region,IN,18
21140,"Elkhart-Goshen, IN",18,39,Indiana,East North Central Division,Midwest Region,IN,18
18220,"Connersville, IN",18,41,Indiana,East North Central Division,Midwest Region,IN,18
31140,"Louisville/Jefferson County, KY-IN",18,43,Indiana,East South Central Division,South Region,IN,21
18020,"Columbus, IN",18,5,Indiana,East North Central Division,Midwest Region,IN,18
33860,"Montgomery, AL",1,85,Alabama,East South Central Division,South Region,AL,1
31980,"Marion, IN",18,53,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,57,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,59,Indiana,East North Central Division,Midwest Region,IN,18
31140,"Louisville/Jefferson County, KY-IN",18,61,Indiana,East South Central Division,South Region,IN,21
26900,"Indianapolis-Carmel-Anderson, IN",18,63,Indiana,East North Central Division,Midwest Region,IN,18
35220,"New Castle, IN",18,65,Indiana,East North Central Division,Midwest Region,IN,18
29020,"Kokomo, IN",18,67,Indiana,East North Central Division,Midwest Region,IN,18
26540,"Huntington, IN",18,69,Indiana,East North Central Division,Midwest Region,IN,18
29200,"Lafayette-West Lafayette, IN",18,7,Indiana,East North Central Division,Midwest Region,IN,18
42980,"Seymour, IN",18,71,Indiana,East North Central Division,Midwest Region,IN,18
16980,"Chicago-Naperville-Elgin, IL-IN-WI",18,73,Indiana,East North Central Division,Midwest Region,IN,17
31500,"Madison, IN",18,77,Indiana,East North Central Division,Midwest Region,IN,18
35860,"North Vernon, IN",18,79,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,81,Indiana,East North Central Division,Midwest Region,IN,18
47180,"Vincennes, IN",18,83,Indiana,East North Central Division,Midwest Region,IN,18
47700,"Warsaw, IN",18,85,Indiana,East North Central Division,Midwest Region,IN,18
16980,"Chicago-Naperville-Elgin, IL-IN-WI",18,89,Indiana,East North Central Division,Midwest Region,IN,17
26620,"Huntsville, AL",1,89,Alabama,East South Central Division,South Region,AL,1
33140,"Michigan City-La Porte, IN",18,91,Indiana,East North Central Division,Midwest Region,IN,18
13260,"Bedford, IN",18,93,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,95,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,97,Indiana,East North Central Division,Midwest Region,IN,18
38500,"Plymouth, IN",18,99,Indiana,East North Central Division,Midwest Region,IN,18
13820,"Birmingham-Hoover, AL",1,9,Alabama,East South Central Division,South Region,AL,1
21840,"Fairfield, IA",19,101,Iowa,West North Central Division,Midwest Region,IA,19
26980,"Iowa City, IA",19,103,Iowa,West North Central Division,Midwest Region,IA,19
16300,"Cedar Rapids, IA",19,105,Iowa,West North Central Division,Midwest Region,IA,19
16300,"Cedar Rapids, IA",19,11,Iowa,West North Central Division,Midwest Region,IA,19
22800,"Fort Madison-Keokuk, IA-IL-MO",19,111,Iowa,West North Central Division,Midwest Region,IA,19
16300,"Cedar Rapids, IA",19,113,Iowa,West North Central Division,Midwest Region,IA,19
19780,"Des Moines-West Des Moines, IA",19,121,Iowa,West North Central Division,Midwest Region,IA,19
36820,"Oskaloosa, IA",19,123,Iowa,West North Central Division,Midwest Region,IA,19
37800,"Pella, IA",19,125,Iowa,West North Central Division,Midwest Region,IA,19
32260,"Marshalltown, IA",19,127,Iowa,West North Central Division,Midwest Region,IA,19
36540,"Omaha-Council Bluffs, NE-IA",19,129,Iowa,West North Central Division,Midwest Region,IA,31
47940,"Waterloo-Cedar Falls, IA",19,13,Iowa,West North Central Division,Midwest Region,IA,19
34700,"Muscatine, IA",19,139,Iowa,West North Central Division,Midwest Region,IA,19
43580,"Sioux City, IA-NE-SD",19,149,Iowa,West North Central Division,Midwest Region,IA,19
14340,"Boone, IA",19,15,Iowa,West North Central Division,Midwest Region,IA,19
19780,"Des Moines-West Des Moines, IA",19,153,Iowa,West North Central Division,Midwest Region,IA,19
36540,"Omaha-Council Bluffs, NE-IA",19,155,Iowa,West North Central Division,Midwest Region,IA,31
19340,"Davenport-Moline-Rock Island, IA-IL",19,163,Iowa,West North Central Division,Midwest Region,IA,19
11180,"Ames, IA",19,169,Iowa,West North Central Division,Midwest Region,IA,19
47940,"Waterloo-Cedar Falls, IA",19,17,Iowa,West North Central Division,Midwest Region,IA,19
36900,"Ottumwa, IA",19,179,Iowa,West North Central Division,Midwest Region,IA,19
19780,"Des Moines-West Des Moines, IA",19,181,Iowa,West North Central Division,Midwest Region,IA,19
26980,"Iowa City, IA",19,183,Iowa,West North Central Division,Midwest Region,IA,19
22700,"Fort Dodge, IA",19,187,Iowa,West North Central Division,Midwest Region,IA,19
43580,"Sioux City, IA-NE-SD",19,193,Iowa,West North Central Division,Midwest Region,IA,19
32380,"Mason City, IA",19,195,Iowa,West North Central Division,Midwest Region,IA,19
44740,"Storm Lake, IA",19,21,Iowa,West North Central Division,Midwest Region,IA,19
16140,"Carroll, IA",19,27,Iowa,West North Central Division,Midwest Region,IA,19
32380,"Mason City, IA",19,33,Iowa,West North Central Division,Midwest Region,IA,19
43980,"Spencer, IA",19,41,Iowa,West North Central Division,Midwest Region,IA,19
17540,"Clinton, IA",19,45,Iowa,West North Central Division,Midwest Region,IA,19
19780,"Des Moines-West Des Moines, IA",19,49,Iowa,West North Central Division,Midwest Region,IA,19
10700,"Albertville, AL",1,95,Alabama,East South Central Division,South Region,AL,1
36900,"Ottumwa, IA",19,51,Iowa,West North Central Division,Midwest Region,IA,19
15460,"Burlington, IA-IL",19,57,Iowa,West North Central Division,Midwest Region,IA,17
44020,"Spirit Lake, IA",19,59,Iowa,West North Central Division,Midwest Region,IA,19
20220,"Dubuque, IA",19,61,Iowa,West North Central Division,Midwest Region,IA,19
33660,"Mobile, AL",1,97,Alabama,East South Central Division,South Region,AL,1
47940,"Waterloo-Cedar Falls, IA",19,75,Iowa,West North Central Division,Midwest Region,IA,19
19780,"Des Moines-West Des Moines, IA",19,77,Iowa,West North Central Division,Midwest Region,IA,19
36540,"Omaha-Council Bluffs, NE-IA",19,85,Iowa,West North Central Division,Midwest Region,IA,31
35500,"Newton, IA",19,99,Iowa,West North Central Division,Midwest Region,IA,19
28140,"Kansas City, MO-KS",20,103,Kansas,West North Central Division,Midwest Region,KS,29
28140,"Kansas City, MO-KS",20,107,Kansas,West North Central Division,Midwest Region,KS,29
21380,"Emporia, KS",20,111,Kansas,West North Central Division,Midwest Region,KS,20
32700,"McPherson, KS",20,113,Kansas,West North Central Division,Midwest Region,KS,20
28140,"Kansas City, MO-KS",20,121,Kansas,West North Central Division,Midwest Region,KS,29
17700,"Coffeyville, KS",20,125,Kansas,West North Central Division,Midwest Region,KS,20
45820,"Topeka, KS",20,139,Kansas,West North Central Division,Midwest Region,KS,20
41460,"Salina, KS",20,143,Kansas,West North Central Division,Midwest Region,KS,20
31740,"Manhattan, KS",20,149,Kansas,West North Central Division,Midwest Region,KS,20
48620,"Wichita, KS",20,15,Kansas,West North Central Division,Midwest Region,KS,20
26740,"Hutchinson, KS",20,155,Kansas,West North Central Division,Midwest Region,KS,20
31740,"Manhattan, KS",20,161,Kansas,West North Central Division,Midwest Region,KS,20
41460,"Salina, KS",20,169,Kansas,West North Central Division,Midwest Region,KS,20
48620,"Wichita, KS",20,173,Kansas,West North Central Division,Midwest Region,KS,20
30580,"Liberal, KS",20,175,Kansas,West North Central Division,Midwest Region,KS,20
45820,"Topeka, KS",20,177,Kansas,West North Central Division,Midwest Region,KS,20
48620,"Wichita, KS",20,191,Kansas,West North Central Division,Midwest Region,KS,20
45820,"Topeka, KS",20,197,Kansas,West North Central Division,Midwest Region,KS,20
28140,"Kansas City, MO-KS",20,209,Kansas,West North Central Division,Midwest Region,KS,29
11680,"Arkansas City-Winfield, KS",20,35,Kansas,West North Central Division,Midwest Region,KS,20
38260,"Pittsburg, KS",20,37,Kansas,West North Central Division,Midwest Region,KS,20
41140,"St. Joseph, MO-KS",20,43,Kansas,West North Central Division,Midwest Region,KS,29
29940,"Lawrence, KS",20,45,Kansas,West North Central Division,Midwest Region,KS,20
11860,"Atchison, KS",20,5,Kansas,West North Central Division,Midwest Region,KS,20
25700,"Hays, KS",20,51,Kansas,West North Central Division,Midwest Region,KS,20
23780,"Garden City, KS",20,55,Kansas,West North Central Division,Midwest Region,KS,20
19980,"Dodge City, KS",20,57,Kansas,West North Central Division,Midwest Region,KS,20
36840,"Ottawa, KS",20,59,Kansas,West North Central Division,Midwest Region,KS,20
27920,"Junction City, KS",20,61,Kansas,West North Central Division,Midwest Region,KS,20
48620,"Wichita, KS",20,79,Kansas,West North Central Division,Midwest Region,KS,20
45820,"Topeka, KS",20,85,Kansas,West North Central Division,Midwest Region,KS,20
45820,"Topeka, KS",20,87,Kansas,West North Central Division,Midwest Region,KS,20
24460,"Great Bend, KS",20,9,Kansas,West North Central Division,Midwest Region,KS,20
28140,"Kansas City, MO-KS",20,91,Kansas,West North Central Division,Midwest Region,KS,29
23780,"Garden City, KS",20,93,Kansas,West North Central Division,Midwest Region,KS,20
48620,"Wichita, KS",20,95,Kansas,West North Central Division,Midwest Region,KS,20
37660,"Parsons, KS",20,99,Kansas,West North Central Division,Midwest Region,KS,20
27940,"Juneau, AK",2,110,Alaska,Pacific Division,West Region,AK,2
21780,"Evansville, IN-KY",21,101,Kentucky,East North Central Division,Midwest Region,KY,18
31140,"Louisville/Jefferson County, KY-IN",21,103,Kentucky,East South Central Division,South Region,KY,21
31580,"Madisonville, KY",21,107,Kentucky,East South Central Division,South Region,KY,21
34460,"Mount Sterling, KY",21,11,Kentucky,East South Central Division,South Region,KY,21
31140,"Louisville/Jefferson County, KY-IN",21,111,Kentucky,East South Central Division,South Region,KY,21
30460,"Lexington-Fayette, KY",21,113,Kentucky,East South Central Division,South Region,KY,21
17140,"Cincinnati, OH-KY-IN",21,117,Kentucky,East North Central Division,Midwest Region,KY,39
30940,"London, KY",21,121,Kentucky,East South Central Division,South Region,KY,21
21060,"Elizabethtown-Fort Knox, KY",21,123,Kentucky,East South Central Division,South Region,KY,21
30940,"London, KY",21,125,Kentucky,East South Central Division,South Region,KY,21
33180,"Middlesborough, KY",21,13,Kentucky,East South Central Division,South Region,KY,21
19220,"Danville, KY",21,137,Kentucky,East South Central Division,South Region,KY,21
37140,"Paducah, KY-IL",21,139,Kentucky,East South Central Division,South Region,KY,21
37140,"Paducah, KY-IL",21,145,Kentucky,East South Central Division,South Region,KY,21
36980,"Owensboro, KY",21,149,Kentucky,East South Central Division,South Region,KY,21
17140,"Cincinnati, OH-KY-IN",21,15,Kentucky,East North Central Division,Midwest Region,KY,39
40080,"Richmond-Berea, KY",21,151,Kentucky,East South Central Division,South Region,KY,21
32500,"Maysville, KY",21,161,Kentucky,East South Central Division,South Region,KY,21
21060,"Elizabethtown-Fort Knox, KY",21,163,Kentucky,East South Central Division,South Region,KY,21
34460,"Mount Sterling, KY",21,165,Kentucky,East South Central Division,South Region,KY,21
23980,"Glasgow, KY",21,169,Kentucky,East South Central Division,South Region,KY,21
30460,"Lexington-Fayette, KY",21,17,Kentucky,East South Central Division,South Region,KY,21
34460,"Mount Sterling, KY",21,173,Kentucky,East South Central Division,South Region,KY,21
16420,"Central City, KY",21,177,Kentucky,East South Central Division,South Region,KY,21
12680,"Bardstown, KY",21,179,Kentucky,East South Central Division,South Region,KY,21
31140,"Louisville/Jefferson County, KY-IN",21,185,Kentucky,East South Central Division,South Region,KY,21
26580,"Huntington-Ashland, WV-KY-OH",21,19,Kentucky,South Atlantic Division,South Region,KY,54
17140,"Cincinnati, OH-KY-IN",21,191,Kentucky,East North Central Division,Midwest Region,KY,39
43700,"Somerset, KY",21,199,Kentucky,East South Central Division,South Region,KY,21
40080,"Richmond-Berea, KY",21,203,Kentucky,East South Central Division,South Region,KY,21
30460,"Lexington-Fayette, KY",21,209,Kentucky,East South Central Division,South Region,KY,21
19220,"Danville, KY",21,21,Kentucky,East South Central Division,South Region,KY,21
31140,"Louisville/Jefferson County, KY-IN",21,211,Kentucky,East South Central Division,South Region,KY,21
31140,"Louisville/Jefferson County, KY-IN",21,215,Kentucky,East South Central Division,South Region,KY,21
15820,"Campbellsville, KY",21,217,Kentucky,East South Central Division,South Region,KY,21
17300,"Clarksville, TN-KY",21,221,Kentucky,East South Central Division,South Region,KY,47
31140,"Louisville/Jefferson County, KY-IN",21,223,Kentucky,East South Central Division,South Region,KY,21
14540,"Bowling Green, KY",21,227,Kentucky,East South Central Division,South Region,KY,21
17140,"Cincinnati, OH-KY-IN",21,23,Kentucky,East North Central Division,Midwest Region,KY,39
30940,"London, KY",21,235,Kentucky,East South Central Division,South Region,KY,21
30460,"Lexington-Fayette, KY",21,239,Kentucky,East South Central Division,South Region,KY,21
31140,"Louisville/Jefferson County, KY-IN",21,29,Kentucky,East South Central Division,South Region,KY,21
14540,"Bowling Green, KY",21,3,Kentucky,East South Central Division,South Region,KY,21
28540,"Ketchikan, AK",2,130,Alaska,Pacific Division,West Region,AK,2
14540,"Bowling Green, KY",21,31,Kentucky,East South Central Division,South Region,KY,21
34660,"Murray, KY",21,35,Kentucky,East South Central Division,South Region,KY,21
17140,"Cincinnati, OH-KY-IN",21,37,Kentucky,East North Central Division,Midwest Region,KY,39
17300,"Clarksville, TN-KY",21,47,Kentucky,East South Central Division,South Region,KY,47
30460,"Lexington-Fayette, KY",21,49,Kentucky,East South Central Division,South Region,KY,21
23180,"Frankfort, KY",21,5,Kentucky,East South Central Division,South Region,KY,21
36980,"Owensboro, KY",21,59,Kentucky,East South Central Division,South Region,KY,21
14540,"Bowling Green, KY",21,61,Kentucky,East South Central Division,South Region,KY,21
30460,"Lexington-Fayette, KY",21,67,Kentucky,East South Central Division,South Region,KY,21
37140,"Paducah, KY-IL",21,7,Kentucky,East South Central Division,South Region,KY,21
11260,"Anchorage, AK",2,170,Alaska,Pacific Division,West Region,AK,2
23180,"Frankfort, KY",21,73,Kentucky,East South Central Division,South Region,KY,21
46460,"Union City, TN-KY",21,75,Kentucky,East South Central Division,South Region,KY,47
17140,"Cincinnati, OH-KY-IN",21,77,Kentucky,East North Central Division,Midwest Region,KY,39
17140,"Cincinnati, OH-KY-IN",21,81,Kentucky,East North Central Division,Midwest Region,KY,39
32460,"Mayfield, KY",21,83,Kentucky,East South Central Division,South Region,KY,21
26580,"Huntington-Ashland, WV-KY-OH",21,89,Kentucky,South Atlantic Division,South Region,KY,54
23980,"Glasgow, KY",21,9,Kentucky,East South Central Division,South Region,KY,21
36980,"Owensboro, KY",21,91,Kentucky,East South Central Division,South Region,KY,21
21060,"Elizabethtown-Fort Knox, KY",21,93,Kentucky,East South Central Division,South Region,KY,21
11260,"Anchorage, AK",2,20,Alaska,Pacific Division,West Region,AK,2
29180,"Lafayette, LA",22,1,Louisiana,West South Central Division,South Region,LA,22
34020,"Morgan City, LA",22,101,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,103,Louisiana,West South Central Division,South Region,LA,22
25220,"Hammond, LA",22,105,Louisiana,West South Central Division,South Region,LA,22
26380,"Houma-Thibodaux, LA",22,109,Louisiana,West South Central Division,South Region,LA,22
19760,"DeRidder, LA",22,11,Louisiana,West South Central Division,South Region,LA,22
33740,"Monroe, LA",22,111,Louisiana,West South Central Division,South Region,LA,22
29180,"Lafayette, LA",22,113,Louisiana,West South Central Division,South Region,LA,22
22860,"Fort Polk South, LA",22,115,Louisiana,West South Central Division,South Region,LA,22
14220,"Bogalusa, LA",22,117,Louisiana,West South Central Division,South Region,LA,22
43340,"Shreveport-Bossier City, LA",22,119,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,121,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,125,Louisiana,West South Central Division,South Region,LA,22
43340,"Shreveport-Bossier City, LA",22,15,Louisiana,West South Central Division,South Region,LA,22
43340,"Shreveport-Bossier City, LA",22,17,Louisiana,West South Central Division,South Region,LA,22
29340,"Lake Charles, LA",22,19,Louisiana,West South Central Division,South Region,LA,22
29340,"Lake Charles, LA",22,23,Louisiana,West South Central Division,South Region,LA,22
35020,"Natchez, MS-LA",22,29,Louisiana,West South Central Division,South Region,LA,22
43340,"Shreveport-Bossier City, LA",22,31,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,33,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,37,Louisiana,West South Central Division,South Region,LA,22
10780,"Alexandria, LA",22,43,Louisiana,West South Central Division,South Region,LA,22
29180,"Lafayette, LA",22,45,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,47,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,5,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,51,Louisiana,West South Central Division,South Region,LA,22
27660,"Jennings, LA",22,53,Louisiana,West South Central Division,South Region,LA,22
29180,"Lafayette, LA",22,55,Louisiana,West South Central Division,South Region,LA,22
26380,"Houma-Thibodaux, LA",22,57,Louisiana,West South Central Division,South Region,LA,22
40820,"Ruston, LA",22,61,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,63,Louisiana,West South Central Division,South Region,LA,22
12820,"Bastrop, LA",22,67,Louisiana,West South Central Division,South Region,LA,22
35060,"Natchitoches, LA",22,69,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,71,Louisiana,West South Central Division,South Region,LA,22
33740,"Monroe, LA",22,73,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,75,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,77,Louisiana,West South Central Division,South Region,LA,22
10780,"Alexandria, LA",22,79,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,87,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,89,Louisiana,West South Central Division,South Region,LA,22
12940,"Baton Rouge, LA",22,91,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,93,Louisiana,West South Central Division,South Region,LA,22
35380,"New Orleans-Metairie, LA",22,95,Louisiana,West South Central Division,South Region,LA,22
36660,"Opelousas, LA",22,97,Louisiana,West South Central Division,South Region,LA,22
29180,"Lafayette, LA",22,99,Louisiana,West South Central Division,South Region,LA,22
30340,"Lewiston-Auburn, ME",23,1,Maine,New England Division,Northeast Region,ME,23
12300,"Augusta-Waterville, ME",23,11,Maine,New England Division,Northeast Region,ME,23
12620,"Bangor, ME",23,19,Maine,New England Division,Northeast Region,ME,23
38860,"Portland-South Portland, ME",23,23,Maine,New England Division,Northeast Region,ME,23
38860,"Portland-South Portland, ME",23,31,Maine,New England Division,Northeast Region,ME,23
38860,"Portland-South Portland, ME",23,5,Maine,New England Division,Northeast Region,ME,23
19060,"Cumberland, MD-WV",24,1,Maryland,South Atlantic Division,South Region,MD,24
12580,"Baltimore-Columbia-Towson, MD",24,13,Maryland,South Atlantic Division,South Region,MD,24
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",24,15,Maryland,Middle Atlantic Division,Northeast Region,MD,42
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,17,Maryland,South Atlantic Division,South Region,MD,11
15700,"Cambridge, MD",24,19,Maryland,South Atlantic Division,South Region,MD,24
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,21,Maryland,South Atlantic Division,South Region,MD,11
12580,"Baltimore-Columbia-Towson, MD",24,25,Maryland,South Atlantic Division,South Region,MD,24
12580,"Baltimore-Columbia-Towson, MD",24,27,Maryland,South Atlantic Division,South Region,MD,24
12580,"Baltimore-Columbia-Towson, MD",24,3,Maryland,South Atlantic Division,South Region,MD,24
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,31,Maryland,South Atlantic Division,South Region,MD,11
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,33,Maryland,South Atlantic Division,South Region,MD,11
12580,"Baltimore-Columbia-Towson, MD",24,35,Maryland,South Atlantic Division,South Region,MD,24
15680,"California-Lexington Park, MD",24,37,Maryland,South Atlantic Division,South Region,MD,24
41540,"Salisbury, MD-DE",24,39,Maryland,South Atlantic Division,South Region,MD,24
20660,"Easton, MD",24,41,Maryland,South Atlantic Division,South Region,MD,24
25180,"Hagerstown-Martinsburg, MD-WV",24,43,Maryland,South Atlantic Division,South Region,MD,24
41540,"Salisbury, MD-DE",24,45,Maryland,South Atlantic Division,South Region,MD,24
41540,"Salisbury, MD-DE",24,47,Maryland,South Atlantic Division,South Region,MD,24
12580,"Baltimore-Columbia-Towson, MD",24,5,Maryland,South Atlantic Division,South Region,MD,24
12580,"Baltimore-Columbia-Towson, MD",24,510,Maryland,South Atlantic Division,South Region,MD,24
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,9,Maryland,South Atlantic Division,South Region,MD,11
12700,"Barnstable Town, MA",25,1,Massachusetts,New England Division,Northeast Region,MA,25
24640,"Greenfield Town, MA",25,11,Massachusetts,New England Division,Northeast Region,MA,25
44140,"Springfield, MA",25,13,Massachusetts,New England Division,Northeast Region,MA,25
44140,"Springfield, MA",25,15,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,17,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,21,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,25,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,27,Massachusetts,New England Division,Northeast Region,MA,25
38340,"Pittsfield, MA",25,3,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,5,Massachusetts,New England Division,Northeast Region,MA,25
47240,"Vineyard Haven, MA",25,7,Massachusetts,New England Division,Northeast Region,MA,25
71650,"Boston-Cambridge-Nashua, MA-NH",25,9,Massachusetts,New England Division,Northeast Region,MA,25
32100,"Marquette, MI",26,103,Michigan,East North Central Division,Midwest Region,MI,26
31220,"Ludington, MI",26,105,Michigan,East North Central Division,Midwest Region,MI,26
13660,"Big Rapids, MI",26,107,Michigan,East North Central Division,Midwest Region,MI,26
31940,"Marinette, WI-MI",26,109,Michigan,East North Central Division,Midwest Region,MI,55
33220,"Midland, MI",26,111,Michigan,East North Central Division,Midwest Region,MI,26
15620,"Cadillac, MI",26,113,Michigan,East North Central Division,Midwest Region,MI,26
33780,"Monroe, MI",26,115,Michigan,East North Central Division,Midwest Region,MI,26
24340,"Grand Rapids-Wyoming, MI",26,117,Michigan,East North Central Division,Midwest Region,MI,26
34740,"Muskegon, MI",26,121,Michigan,East North Central Division,Midwest Region,MI,26
19820,"Detroit-Warren-Dearborn, MI",26,125,Michigan,East North Central Division,Midwest Region,MI,26
24340,"Grand Rapids-Wyoming, MI",26,139,Michigan,East North Central Division,Midwest Region,MI,26
40980,"Saginaw, MI",26,145,Michigan,East North Central Division,Midwest Region,MI,26
19820,"Detroit-Warren-Dearborn, MI",26,147,Michigan,East North Central Division,Midwest Region,MI,26
44780,"Sturgis, MI",26,149,Michigan,East North Central Division,Midwest Region,MI,26
24340,"Grand Rapids-Wyoming, MI",26,15,Michigan,East North Central Division,Midwest Region,MI,26
37020,"Owosso, MI",26,155,Michigan,East North Central Division,Midwest Region,MI,26
28020,"Kalamazoo-Portage, MI",26,159,Michigan,East North Central Division,Midwest Region,MI,26
11460,"Ann Arbor, MI",26,161,Michigan,East North Central Division,Midwest Region,MI,26
19820,"Detroit-Warren-Dearborn, MI",26,163,Michigan,East North Central Division,Midwest Region,MI,26
15620,"Cadillac, MI",26,165,Michigan,East North Central Division,Midwest Region,MI,26
13020,"Bay City, MI",26,17,Michigan,East North Central Division,Midwest Region,MI,26
45900,"Traverse City, MI",26,19,Michigan,East North Central Division,Midwest Region,MI,26
35660,"Niles-Benton Harbor, MI",26,21,Michigan,East North Central Division,Midwest Region,MI,26
17740,"Coldwater, MI",26,23,Michigan,East North Central Division,Midwest Region,MI,26
12980,"Battle Creek, MI",26,25,Michigan,East North Central Division,Midwest Region,MI,26
43780,"South Bend-Mishawaka, IN-MI",26,27,Michigan,East North Central Division,Midwest Region,MI,18
42300,"Sault Ste. Marie, MI",26,33,Michigan,East North Central Division,Midwest Region,MI,26
29620,"Lansing-East Lansing, MI",26,37,Michigan,East North Central Division,Midwest Region,MI,26
21540,"Escanaba, MI",26,41,Michigan,East North Central Division,Midwest Region,MI,26
27020,"Iron Mountain, MI-WI",26,43,Michigan,East North Central Division,Midwest Region,MI,26
29620,"Lansing-East Lansing, MI",26,45,Michigan,East North Central Division,Midwest Region,MI,26
22420,"Flint, MI",26,49,Michigan,East North Central Division,Midwest Region,MI,26
26090,"Holland, MI",26,5,Michigan,East North Central Division,Midwest Region,MI,26
45900,"Traverse City, MI",26,55,Michigan,East North Central Division,Midwest Region,MI,26
10940,"Alma, MI",26,57,Michigan,East North Central Division,Midwest Region,MI,26
25880,"Hillsdale, MI",26,59,Michigan,East North Central Division,Midwest Region,MI,26
26340,"Houghton, MI",26,61,Michigan,East North Central Division,Midwest Region,MI,26
29620,"Lansing-East Lansing, MI",26,65,Michigan,East North Central Division,Midwest Region,MI,26
26960,"Ionia, MI",26,67,Michigan,East North Central Division,Midwest Region,MI,26
10980,"Alpena, MI",26,7,Michigan,East North Central Division,Midwest Region,MI,26
34380,"Mount Pleasant, MI",26,73,Michigan,East North Central Division,Midwest Region,MI,26
27100,"Jackson, MI",26,75,Michigan,East North Central Division,Midwest Region,MI,26
28020,"Kalamazoo-Portage, MI",26,77,Michigan,East North Central Division,Midwest Region,MI,26
45900,"Traverse City, MI",26,79,Michigan,East North Central Division,Midwest Region,MI,26
24340,"Grand Rapids-Wyoming, MI",26,81,Michigan,East North Central Division,Midwest Region,MI,26
26340,"Houghton, MI",26,83,Michigan,East North Central Division,Midwest Region,MI,26
19820,"Detroit-Warren-Dearborn, MI",26,87,Michigan,East North Central Division,Midwest Region,MI,26
45900,"Traverse City, MI",26,89,Michigan,East North Central Division,Midwest Region,MI,26
10300,"Adrian, MI",26,91,Michigan,East North Central Division,Midwest Region,MI,26
